,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id
3262,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3262
3263,135000,Apartamento,Apartamento con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/155722836/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,3263
3264,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177036984/d?from=list,3,1,81,No,3,No,Yes,No,No,No,No,3264
3265,130000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/162188952/d?from=list,4,2,118,Yes,9,No,No,No,No,No,No,3265
3266,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3266
3267,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3267
3268,125000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165243720/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,3268
3269,89000,Piso,"Piso con ascensor en Calle Argentina, Centro",927 134 079,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero-ascensor/164157109/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,3269
3270,77260,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/176971499/d?from=list,3,2,86,Yes,4,No,No,No,No,No,No,3270
3271,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,3271
3272,64900,Piso,Piso con 2 baños en Centro,927 920 675,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/centro/176135123/d?from=list,2,2,65,No,1,No,No,No,No,No,No,3272
3273,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/162785520/d?from=list,5,2,115,No,0,No,Yes,Yes,No,No,No,3273
3274,89900,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 131 359,Aguas Vivas - La Zambomba,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-patio/162520273/d?from=list,4,1,155,No,0,No,Yes,No,No,No,No,3274
3275,360000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 926 041,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/155601813/d?from=list,15,11,600,No,0,No,Yes,No,No,No,No,3275
3276,78950,Piso,"Piso con ascensor en Avenida de la Bondad, Nuevo Cáceres",927 926 041,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-amueblado-internet-no-amueblado/165605474/d?from=list,2,1,77,Yes,0,No,No,Yes,No,No,No,3276
3277,259000,Casa adosada,"Casa adosada con aire acondicionado en Calle Juan Sebastian Bach, Nuevo Cáceres",927 136 129,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado/161224128/d?from=list,4,3,249,No,0,No,No,No,Yes,No,No,3277
3278,212440,Casa adosada,"Casa adosada con aire acondicionado en Juan Rodríguez de Molina, Mejostilla",927 920 486,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/176165857/d?from=list,4,3,177,No,0,No,No,No,Yes,No,No,3278
3279,150000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161345153/d?from=list,3,2,264,No,0,No,No,No,No,No,No,3279
3280,180500,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,38,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor-piscina/176574068/d?from=list,3,2,87,Yes,2,No,No,No,No,No,No,3280
3281,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,45,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3281
3282,395000,Casa o chalet,Casa o chalet con piscina en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,69,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-piscina-parking-piscina-no-amueblado/176259025/d?from=list,5,3,300,No,0,No,Yes,No,No,Yes,No,3282
3283,170000,Piso,"Piso en Calle Gómez Becerra, Centro",927 920 783,Centro,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176427533/d?from=list,3,2,141,No,0,No,No,Yes,Yes,No,No,3283
3284,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176489394/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,3284
3285,260000,Piso,Piso con terraza en Ruta de la Plata,927 920 171,Ruta de la Plata,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/176431272/d?from=list,4,2,140,Yes,2,No,No,No,No,No,No,3285
3286,280000,Piso,Piso con terraza en Ruta de la Plata,927 920 764,Ruta de la Plata,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio/176502430/d?from=list,3,2,140,Yes,1,No,No,No,No,No,No,3286
3287,68500,Casa o chalet,"Casa o chalet en Calle Villamiel, La Cañada",924 926 346,La Cañada,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/parking-trastero-patio/176349866/d?from=list,4,2,98,No,0,No,No,No,No,No,No,3287
3288,175000,Piso,Piso con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/164914590/d?from=list,3,2,100,No,4,No,Yes,No,No,No,No,3288
3289,185000,Piso,Piso con calefacción en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-trastero/176209727/d?from=list,4,3,130,No,2,No,No,Yes,No,No,No,3289
3290,200000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/158530843/d?from=list,4,2,100,No,2,No,Yes,No,No,No,No,3290
3291,157600,Piso,"Piso con terraza en Miguel Serrano, Ruta de la Plata",911 227 139,Ruta de la Plata,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/176708743/d?from=list,4,2,156,Yes,2,No,No,No,No,No,No,3291
3292,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3292
3293,135000,Apartamento,Apartamento con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/155722836/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,3293
3294,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177036984/d?from=list,3,1,81,No,3,No,Yes,No,No,No,No,3294
3295,130000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/162188952/d?from=list,4,2,118,Yes,9,No,No,No,No,No,No,3295
3296,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3296
3297,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3297
3298,125000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165243720/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,3298
3299,89000,Piso,"Piso con ascensor en Calle Argentina, Centro",927 134 079,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero-ascensor/164157109/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,3299
3300,77260,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/176971499/d?from=list,3,2,86,Yes,4,No,No,No,No,No,No,3300
3301,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,3301
3302,64900,Piso,Piso con 2 baños en Centro,927 920 675,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/centro/176135123/d?from=list,2,2,65,No,1,No,No,No,No,No,No,3302
3303,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/162785520/d?from=list,5,2,115,No,0,No,Yes,Yes,No,No,No,3303
3304,89900,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 131 359,Aguas Vivas - La Zambomba,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-patio/162520273/d?from=list,4,1,155,No,0,No,Yes,No,No,No,No,3304
3305,360000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 926 041,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/155601813/d?from=list,15,11,600,No,0,No,Yes,No,No,No,No,3305
3306,78950,Piso,"Piso con ascensor en Avenida de la Bondad, Nuevo Cáceres",927 926 041,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-amueblado-internet-no-amueblado/165605474/d?from=list,2,1,77,Yes,0,No,No,Yes,No,No,No,3306
3307,259000,Casa adosada,"Casa adosada con aire acondicionado en Calle Juan Sebastian Bach, Nuevo Cáceres",927 136 129,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado/161224128/d?from=list,4,3,249,No,0,No,No,No,Yes,No,No,3307
3308,212440,Casa adosada,"Casa adosada con aire acondicionado en Juan Rodríguez de Molina, Mejostilla",927 920 486,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/176165857/d?from=list,4,3,177,No,0,No,No,No,Yes,No,No,3308
3309,150000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161345153/d?from=list,3,2,264,No,0,No,No,No,No,No,No,3309
3310,180500,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,38,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor-piscina/176574068/d?from=list,3,2,87,Yes,2,No,No,No,No,No,No,3310
3311,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,45,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3311
3312,395000,Casa o chalet,Casa o chalet con piscina en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,69,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-piscina-parking-piscina-no-amueblado/176259025/d?from=list,5,3,300,No,0,No,Yes,No,No,Yes,No,3312
3313,170000,Piso,"Piso en Calle Gómez Becerra, Centro",927 920 783,Centro,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176427533/d?from=list,3,2,141,No,0,No,No,Yes,Yes,No,No,3313
3314,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176489394/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,3314
3315,260000,Piso,Piso con terraza en Ruta de la Plata,927 920 171,Ruta de la Plata,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/176431272/d?from=list,4,2,140,Yes,2,No,No,No,No,No,No,3315
3316,280000,Piso,Piso con terraza en Ruta de la Plata,927 920 764,Ruta de la Plata,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio/176502430/d?from=list,3,2,140,Yes,1,No,No,No,No,No,No,3316
3317,68500,Casa o chalet,"Casa o chalet en Calle Villamiel, La Cañada",924 926 346,La Cañada,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/parking-trastero-patio/176349866/d?from=list,4,2,98,No,0,No,No,No,No,No,No,3317
3318,175000,Piso,Piso con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/164914590/d?from=list,3,2,100,No,4,No,Yes,No,No,No,No,3318
3319,185000,Piso,Piso con calefacción en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-trastero/176209727/d?from=list,4,3,130,No,2,No,No,Yes,No,No,No,3319
3320,200000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/158530843/d?from=list,4,2,100,No,2,No,Yes,No,No,No,No,3320
3321,157600,Piso,"Piso con terraza en Miguel Serrano, Ruta de la Plata",911 227 139,Ruta de la Plata,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/176708743/d?from=list,4,2,156,Yes,2,No,No,No,No,No,No,3321
3322,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3322
3323,135000,Apartamento,Apartamento con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/155722836/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,3323
3324,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177036984/d?from=list,3,1,81,No,3,No,Yes,No,No,No,No,3324
3325,130000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/162188952/d?from=list,4,2,118,Yes,9,No,No,No,No,No,No,3325
3326,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3326
3327,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3327
3328,125000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165243720/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,3328
3329,89000,Piso,"Piso con ascensor en Calle Argentina, Centro",927 134 079,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero-ascensor/164157109/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,3329
3330,77260,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/176971499/d?from=list,3,2,86,Yes,4,No,No,No,No,No,No,3330
3331,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,3331
3332,64900,Piso,Piso con 2 baños en Centro,927 920 675,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/centro/176135123/d?from=list,2,2,65,No,1,No,No,No,No,No,No,3332
3333,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/162785520/d?from=list,5,2,115,No,0,No,Yes,Yes,No,No,No,3333
3334,89900,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 131 359,Aguas Vivas - La Zambomba,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-patio/162520273/d?from=list,4,1,155,No,0,No,Yes,No,No,No,No,3334
3335,360000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 926 041,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/155601813/d?from=list,15,11,600,No,0,No,Yes,No,No,No,No,3335
3336,78950,Piso,"Piso con ascensor en Avenida de la Bondad, Nuevo Cáceres",927 926 041,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-amueblado-internet-no-amueblado/165605474/d?from=list,2,1,77,Yes,0,No,No,Yes,No,No,No,3336
3337,259000,Casa adosada,"Casa adosada con aire acondicionado en Calle Juan Sebastian Bach, Nuevo Cáceres",927 136 129,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado/161224128/d?from=list,4,3,249,No,0,No,No,No,Yes,No,No,3337
3338,212440,Casa adosada,"Casa adosada con aire acondicionado en Juan Rodríguez de Molina, Mejostilla",927 920 486,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/176165857/d?from=list,4,3,177,No,0,No,No,No,Yes,No,No,3338
3339,150000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161345153/d?from=list,3,2,264,No,0,No,No,No,No,No,No,3339
3340,180500,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,38,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor-piscina/176574068/d?from=list,3,2,87,Yes,2,No,No,No,No,No,No,3340
3341,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,45,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3341
3342,395000,Casa o chalet,Casa o chalet con piscina en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,69,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-piscina-parking-piscina-no-amueblado/176259025/d?from=list,5,3,300,No,0,No,Yes,No,No,Yes,No,3342
3343,170000,Piso,"Piso en Calle Gómez Becerra, Centro",927 920 783,Centro,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176427533/d?from=list,3,2,141,No,0,No,No,Yes,Yes,No,No,3343
3344,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176489394/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,3344
3345,260000,Piso,Piso con terraza en Ruta de la Plata,927 920 171,Ruta de la Plata,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/176431272/d?from=list,4,2,140,Yes,2,No,No,No,No,No,No,3345
3346,280000,Piso,Piso con terraza en Ruta de la Plata,927 920 764,Ruta de la Plata,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio/176502430/d?from=list,3,2,140,Yes,1,No,No,No,No,No,No,3346
3347,68500,Casa o chalet,"Casa o chalet en Calle Villamiel, La Cañada",924 926 346,La Cañada,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/parking-trastero-patio/176349866/d?from=list,4,2,98,No,0,No,No,No,No,No,No,3347
3348,175000,Piso,Piso con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/164914590/d?from=list,3,2,100,No,4,No,Yes,No,No,No,No,3348
3349,185000,Piso,Piso con calefacción en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-trastero/176209727/d?from=list,4,3,130,No,2,No,No,Yes,No,No,No,3349
3350,200000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/158530843/d?from=list,4,2,100,No,2,No,Yes,No,No,No,No,3350
3351,157600,Piso,"Piso con terraza en Miguel Serrano, Ruta de la Plata",911 227 139,Ruta de la Plata,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/176708743/d?from=list,4,2,156,Yes,2,No,No,No,No,No,No,3351
3352,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3352
3353,135000,Apartamento,Apartamento con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/155722836/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,3353
3354,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177036984/d?from=list,3,1,81,No,3,No,Yes,No,No,No,No,3354
3355,130000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/162188952/d?from=list,4,2,118,Yes,9,No,No,No,No,No,No,3355
3356,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3356
3357,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3357
3358,125000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165243720/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,3358
3359,89000,Piso,"Piso con ascensor en Calle Argentina, Centro",927 134 079,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero-ascensor/164157109/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,3359
3360,77260,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/176971499/d?from=list,3,2,86,Yes,4,No,No,No,No,No,No,3360
3361,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,3361
3362,64900,Piso,Piso con 2 baños en Centro,927 920 675,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/centro/176135123/d?from=list,2,2,65,No,1,No,No,No,No,No,No,3362
3363,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/162785520/d?from=list,5,2,115,No,0,No,Yes,Yes,No,No,No,3363
3364,89900,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 131 359,Aguas Vivas - La Zambomba,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-patio/162520273/d?from=list,4,1,155,No,0,No,Yes,No,No,No,No,3364
3365,360000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 926 041,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/155601813/d?from=list,15,11,600,No,0,No,Yes,No,No,No,No,3365
3366,78950,Piso,"Piso con ascensor en Avenida de la Bondad, Nuevo Cáceres",927 926 041,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-amueblado-internet-no-amueblado/165605474/d?from=list,2,1,77,Yes,0,No,No,Yes,No,No,No,3366
3367,259000,Casa adosada,"Casa adosada con aire acondicionado en Calle Juan Sebastian Bach, Nuevo Cáceres",927 136 129,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado/161224128/d?from=list,4,3,249,No,0,No,No,No,Yes,No,No,3367
3368,212440,Casa adosada,"Casa adosada con aire acondicionado en Juan Rodríguez de Molina, Mejostilla",927 920 486,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/176165857/d?from=list,4,3,177,No,0,No,No,No,Yes,No,No,3368
