,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
1346,6407c4bd4d7c3f56aba50bfb,79900,Piso,Piso con terraza en Ciudad Monumental,927 920 786,Ciudad Monumental,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/164588256/d?from=list,2,1,68,No,0,No,No,No,No,No,No,1396,7990.0,120.0,102.0,33.095,179.9,36.249583333333334,0,0.0,0.0,583.0,7.465018773466833
16048,6407c4bd4d7c3f56aba54569,85000,Piso,"Piso con aire acondicionado en Avenida de San Blas, Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/162760298/d?from=list,3,1,56,No,0,No,No,No,Yes,No,No,16189,8500.0,110.0,84.0,35.9,185.0,34.574999999999996,0,0.0,0.0,616.0,7.462139037433155
19974,6407c4bd4d7c3f56aba554bf,91000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176099002/d?from=list,3,1,85,No,2,No,Yes,No,No,No,No,20134,9100.0,162.5,127.5,39.2,191.0,43.35,0,0.0,0.0,665.0,7.4597999999999995
27823,6407c4bd4d7c3f56aba57368,110000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,77,/es/comprar/vivienda/caceres-capital/terraza-ascensor-internet-no-amueblado/176203570/d?from=list,3,1,100,Yes,0,No,Yes,No,No,No,No,27991,11000.0,200.0,150.0,59.650000000000006,210.0,51.637499999999996,10000,15305.777796075765,42.51604943354379,715.75,7.459157406797476
39074,6407c4bd4d7c3f56aba59f5b,89000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098993/d?from=list,4,2,110,Yes,3,No,No,No,No,No,No,39325,8900.0,225.0,165.0,48.1,189.0,52.25833333333333,0,0.0,0.0,660.5,7.455464759959142
3698,6407c4bd4d7c3f56aba5152b,100000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/terraza/176981883/d?from=list,3,1,83,No,3,No,Yes,No,No,No,No,3748,10000.0,157.5,124.5,44.15,200.0,43.84583333333333,0,0.0,0.0,665.0,7.453850000000001
19404,6407c4bd4d7c3f56aba55285,95000,Piso,Piso con terraza en Centro,927 131 359,Centro,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/164433575/d?from=list,3,1,99,Yes,1,No,No,No,No,No,No,19564,9500.0,197.5,148.5,51.4,195.0,49.36666666666667,0,0.0,0.0,670.5,7.453600000000001
5814,6407c4bd4d7c3f56aba51d6f,105000,Piso,Piso con ascensor en Centro,927 920 179,Centro,Cáceres Capital,129,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/165368448/d?from=list,4,2,90,Yes,0,No,No,Yes,No,No,No,5878,10500.0,175.0,135.0,56.9,205.0,47.65833333333333,5000,7652.888898037882,21.258024716771896,690.0,7.453003703398737
22616,6407c4bd4d7c3f56aba55f11,94000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero-ascensor/176099008/d?from=list,3,2,115,Yes,4,No,No,No,No,No,No,22776,9400.0,237.5,172.5,50.85,194.0,54.57083333333333,0,0.0,0.0,675.5,7.451149999999999
10350,6407c4bd4d7c3f56aba52f27,84000,Piso,"Piso en Calle San José, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,231,/es/comprar/vivienda/caceres-capital/aire-acondicionado/164176003/d?from=list,3,2,85,No,0,Yes,No,No,Yes,No,No,10430,8400.0,162.5,127.5,35.35,184.0,42.44583333333333,0,0.0,0.0,616.0,7.44875541125541
24344,6407c4bd4d7c3f56aba565d1,110000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/176839493/d?from=list,3,2,114,Yes,0,No,Yes,No,No,No,No,24504,11000.0,235.0,171.0,59.650000000000006,210.0,56.30416666666667,10000,15305.777796075765,42.51604943354379,719.25,7.445157406797474
7001,6407c4bd4d7c3f56aba52212,92000,Piso,"Piso en Calle Fuente Santa, 17, La Cañada",Unknown,La Cañada,Cáceres Capital,876,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-parking-no-amueblado/157420519/d?from=list,3,2,82,Yes,0,No,No,No,No,Yes,No,7065,9200.0,155.0,123.0,49.75,192.0,43.3125,0,0.0,0.0,663.25,7.43925
15018,6407c4bd4d7c3f56aba54163,90000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/176099354/d?from=list,2,1,60,No,2,No,Yes,No,No,No,No,15159,9000.0,100.0,90.0,38.65,190.0,34.887499999999996,0,0.0,0.0,648.5,7.4377272727272725
24536,6407c4bd4d7c3f56aba56691,82904,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 136 129,Ciudad Monumental,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161477452/d?from=list,1,1,50,No,0,No,No,No,No,No,No,24696,8290.4,125.0,75.0,34.7472,182.904,34.80426666666667,0,0.0,0.0,600.0,7.437242637705824
3130,6407c4bd4d7c3f56aba512f3,92000,Piso,"Piso en C/ las Grullas. Residencial Montesol II, Mejostilla",910 304 295,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/mejostilla/176591819/d?from=list,0,0,112,No,0,No,No,No,No,No,No,3180,9200.0,230.0,168.0,39.75,192.0,52.479166666666664,0,0.0,0.0,672.0,7.4342500000000005
2998,6407c4bd4d7c3f56aba5126f,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3048,10500.0,187.5,142.5,56.9,205.0,49.324999999999996,5000,7652.888898037882,21.258024716771896,690.0,7.433003703398737
14843,6407c4bd4d7c3f56aba540b4,105000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/ascensor/176099529/d?from=list,4,1,95,Yes,6,No,No,No,No,No,No,14984,10500.0,187.5,142.5,56.9,205.0,49.324999999999996,5000,7652.888898037882,21.258024716771896,690.0,7.433003703398737
12651,6407c4bd4d7c3f56aba53824,102000,Piso,Piso con terraza en Centro,927 135 081,Centro,Cáceres Capital,147,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-patio/155211635/d?from=list,3,1,76,Yes,1,No,No,No,No,No,No,12776,10200.0,140.0,114.0,55.25,202.0,42.604166666666664,2000,3061.1555592151526,8.503209886708758,670.5,7.432711481359496
33660,6407c4bd4d7c3f56aba58a35,99000,Piso,Piso en Mejostilla,Unknown,Mejostilla,Cáceres Capital,482,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-television-internet/161732165/d?from=list,3,1,90,No,0,Yes,Yes,No,No,No,No,33828,9900.0,175.0,135.0,43.6,199.0,46.050000000000004,0,0.0,0.0,665.0,7.4274000000000004
31335,6407c4bd4d7c3f56aba58120,84000,Piso,Piso con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion/176099803/d?from=list,3,1,90,No,2,No,No,Yes,No,No,No,31503,8400.0,175.0,135.0,35.35,184.0,44.112500000000004,0,0.0,0.0,616.0,7.42711038961039
34301,6407c4bd4d7c3f56aba58cb6,100000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100491/d?from=list,3,1,104,Yes,3,No,No,No,No,No,No,34469,10000.0,210.0,156.0,54.15,200.0,51.67916666666667,0,0.0,0.0,670.5,7.4258500000000005
39735,6407c4bd4d7c3f56aba5a1f0,95000,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 920 764,Aguas Vivas - La Zambomba,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/terraza/165324904/d?from=list,3,1,104,No,0,No,Yes,No,No,No,No,39986,9500.0,210.0,156.0,41.4,195.0,50.199999999999996,0,0.0,0.0,669.0,7.425599999999999
26808,6407c4bd4d7c3f56aba56f71,85000,Piso,Piso con aire acondicionado en Nuevo Cáceres,924 150 618,Nuevo Cáceres,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado/162825682/d?from=list,3,1,70,No,2,No,No,No,Yes,No,No,26968,8500.0,125.0,105.0,35.9,185.0,37.574999999999996,0,0.0,0.0,616.0,7.423636363636363
15380,6407c4bd4d7c3f56aba542cd,85000,Piso,Piso con 1 baño en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/ciudad-monumental/160080778/d?from=list,3,1,70,No,2,No,No,No,No,No,No,15521,8500.0,125.0,105.0,35.9,185.0,37.574999999999996,0,0.0,0.0,616.0,7.423636363636363
11986,6407c4bd4d7c3f56aba5358b,105000,Piso,Piso con terraza en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-amueblado/165358230/d?from=list,3,2,112,No,2,No,Yes,No,No,No,No,12108,10500.0,230.0,168.0,46.9,205.0,54.15833333333333,5000,7652.888898037882,21.258024716771896,693.0,7.4110037033987375
30057,6407c4bd4d7c3f56aba57c22,130000,Piso,Piso con ascensor en Centro,927 920 478,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/parking-ascensor-parking-no-amueblado/177038871/d?from=list,4,2,108,Yes,0,No,No,No,No,Yes,No,30225,13000.0,220.0,162.0,70.65,230.0,56.887499999999996,30000,45917.33338822729,127.54814830063138,802.0,7.410772220392424
34347,6407c4bd4d7c3f56aba58ce4,95000,Piso,"Piso en Calle las Adelfas, 10, Mejostilla",Unknown,Mejostilla,Cáceres Capital,685,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado-parking/159766542/d?from=list,3,2,90,Yes,0,No,No,No,No,Yes,No,34515,9500.0,175.0,135.0,51.4,195.0,46.36666666666667,0,0.0,0.0,663.25,7.4026000000000005
29243,6407c4bd4d7c3f56aba578f4,85000,Piso,Piso con calefacción en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165358030/d?from=list,3,1,75,No,2,No,No,Yes,No,No,No,29411,8500.0,137.5,112.5,35.9,185.0,39.24166666666667,0,0.0,0.0,616.0,7.402245989304814
23486,6407c4bd4d7c3f56aba56277,104000,Piso,Piso con terraza en Mejostilla,927 920 583,Mejostilla,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero/160010351/d?from=list,4,2,110,No,1,No,Yes,No,No,No,No,23646,10400.0,225.0,165.0,46.35,204.0,53.362500000000004,4000,6122.311118430305,17.006419773417516,687.0,7.399572962718991
25896,6407c4bd4d7c3f56aba56be1,87000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,106,/es/comprar/vivienda/caceres-capital/parking-ascensor/165640922/d?from=list,3,2,100,Yes,4,No,No,No,No,No,No,26056,8700.0,200.0,150.0,47.0,187.0,48.666666666666664,0,0.0,0.0,638.5,7.396029258098223
25641,6407c4bd4d7c3f56aba56ae2,100000,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176186594/d?from=list,3,2,100,No,1,No,Yes,No,No,No,No,25801,10000.0,200.0,150.0,44.15,200.0,49.512499999999996,0,0.0,0.0,665.0,7.38585
39761,6407c4bd4d7c3f56aba5a20a,85000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176099605/d?from=list,2,1,95,Yes,0,No,No,Yes,No,No,No,40012,8500.0,187.5,142.5,45.9,185.0,46.74166666666667,0,0.0,0.0,622.0,7.382994652406418
12697,6407c4bd4d7c3f56aba53852,102000,Piso,"Piso con ascensor en Calle Diego María Crehuet, Centro",927 920 487,Centro,Cáceres Capital,2,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/162589631/d?from=list,3,1,89,Yes,2,No,No,No,No,No,No,12824,10200.0,172.5,133.5,55.25,202.0,46.9375,2000,3061.1555592151526,8.503209886708758,670.5,7.380711481359495
31124,6407c4bd4d7c3f56aba5804d,84000,Piso,Piso con 1 baño en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/ciudad-monumental/153437535/d?from=list,3,1,101,No,0,No,No,No,No,No,No,31292,8400.0,202.5,151.5,35.35,184.0,47.77916666666667,0,0.0,0.0,616.0,7.379491341991342
32180,6407c4bd4d7c3f56aba5846d,105000,Piso,"Piso en Calle Trajano, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/terraza-zona-comunitaria-ascensor-amueblado-parking-television-internet/162821725/d?from=list,4,2,110,Yes,3,No,No,No,No,No,No,32348,10500.0,225.0,165.0,56.9,205.0,54.324999999999996,5000,7652.888898037882,21.258024716771896,690.0,7.373003703398736
5329,6407c4bd4d7c3f56aba51b8a,107000,Piso,Piso con terraza en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza/176100811/d?from=list,4,2,114,No,1,No,Yes,No,No,No,No,5379,10700.0,235.0,171.0,48.0,207.0,55.083333333333336,7000,10714.044457253036,29.761234603480656,699.0,7.369865184758233
27386,6407c4bd4d7c3f56aba571b3,130000,Piso,"Piso con balcón en Calle Motril, Centro",927 134 079,Centro,Cáceres Capital,152,/es/comprar/vivienda/caceres-capital/ascensor-patio-parking/165102898/d?from=list,3,1,90,Yes,0,No,No,No,No,Yes,No,27546,13000.0,175.0,135.0,70.65,230.0,50.887499999999996,30000,45917.33338822729,127.54814830063138,792.25,7.365772220392425
38107,6407c4bd4d7c3f56aba59b94,110000,Piso,Piso con ascensor en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/calefaccion-parking-ascensor/161466935/d?from=list,3,2,129,Yes,1,No,No,No,No,No,No,38358,11000.0,272.5,193.5,59.650000000000006,210.0,61.30416666666667,10000,15305.777796075765,42.51604943354379,717.5,7.3641574067974735
25669,6407c4bd4d7c3f56aba56afe,135000,Piso,Piso con terraza en Centro,927 130 862,Centro,Cáceres Capital,25,/es/comprar/vivienda/caceres-capital/terraza/164795639/d?from=list,4,2,151,No,0,No,Yes,No,No,No,No,25829,13500.0,327.5,226.5,63.4,235.0,71.03333333333333,35000,53570.22228626518,148.8061730174033,833.5,7.363925923791161
22384,6407c4bd4d7c3f56aba55e29,93000,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100240/d?from=list,4,1,90,Yes,5,No,No,No,No,No,No,22544,9300.0,175.0,135.0,50.300000000000004,193.0,46.10833333333333,0,0.0,0.0,659.5,7.3607
11984,6407c4bd4d7c3f56aba53589,95000,Piso,Piso con terraza en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/165112919/d?from=list,4,2,90,Yes,1,No,No,No,No,No,No,12106,9500.0,175.0,135.0,51.4,195.0,46.36666666666667,0,0.0,0.0,659.5,7.357600000000001
10496,6407c4bd4d7c3f56aba52fb9,95000,Piso,Piso con ascensor en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-ascensor-amueblado/165207126/d?from=list,4,2,90,Yes,3,No,No,No,No,No,No,10576,9500.0,175.0,135.0,51.4,195.0,46.36666666666667,0,0.0,0.0,659.5,7.357600000000001
30580,6407c4bd4d7c3f56aba57e2d,98000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/terraza/176077823/d?from=list,1,1,84,No,2,No,Yes,No,No,No,No,30748,9800.0,160.0,126.0,43.050000000000004,198.0,43.92083333333333,0,0.0,0.0,657.0,7.356949999999999
21652,6407c4bd4d7c3f56aba55b4d,130000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-ascensor-amueblado-parking/163730539/d?from=list,3,1,94,Yes,0,No,No,No,No,Yes,No,21812,13000.0,185.0,141.0,70.65,230.0,52.22083333333333,30000,45917.33338822729,127.54814830063138,792.25,7.349772220392424
8618,6407c4bd4d7c3f56aba52863,89000,Piso,"Piso en Calle Gil Cordero, Centro",Unknown,Centro,Cáceres Capital,118,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/165473031/d?from=list,2,1,89,Yes,0,Yes,No,No,No,No,No,8698,8900.0,172.5,133.5,48.1,189.0,45.25833333333333,0,0.0,0.0,644.0,7.339019407558734
27827,6407c4bd4d7c3f56aba5736c,93000,Piso,Piso con calefacción en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,117,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-amueblado-parking/165497863/d?from=list,3,1,106,No,0,No,No,Yes,No,Yes,No,27995,9300.0,215.0,159.0,40.300000000000004,193.0,50.60833333333333,0,0.0,0.0,662.0,7.3367
27872,6407c4bd4d7c3f56aba57399,93000,Piso,Piso con calefacción en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,119,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-amueblado-parking/164424851/d?from=list,3,1,106,No,0,No,No,Yes,No,Yes,No,28040,9300.0,215.0,159.0,40.300000000000004,193.0,50.60833333333333,0,0.0,0.0,662.0,7.3367
5378,6407c4bd4d7c3f56aba51bbb,125000,Casa o chalet,Casa o chalet con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176098266/d?from=list,4,2,130,No,0,No,No,Yes,No,No,No,5428,12500.0,275.0,195.0,57.9,225.0,62.74166666666667,25000,38264.44449018941,106.29012358385948,780.0,7.331618516993688
27033,6407c4bd4d7c3f56aba57052,100000,Piso,Piso con 2 baños en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,66,/es/comprar/vivienda/caceres-capital/amueblado/176281378/d?from=list,4,2,95,No,0,No,No,No,No,No,No,27193,10000.0,187.5,142.5,44.15,200.0,47.84583333333333,0,0.0,0.0,658.0,7.32185
9241,6407c4bd4d7c3f56aba52ad2,95000,Piso,Piso con ascensor en La Cañada,927 920 847,La Cañada,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/176100577/d?from=list,4,2,100,Yes,3,No,No,No,No,No,No,9321,9500.0,200.0,150.0,51.4,195.0,49.699999999999996,0,0.0,0.0,659.5,7.317599999999999
11547,6407c4bd4d7c3f56aba533d4,96000,Piso,"Piso en Calle Gonzalo Mingo, Mejostilla",Unknown,Mejostilla,Cáceres Capital,267,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero-zona-comunitaria-parking/163761451/d?from=list,3,1,80,No,0,No,No,No,Yes,Yes,No,11637,9600.0,150.0,120.0,41.95,196.0,42.329166666666666,0,0.0,0.0,652.0,7.316050000000001
39168,6407c4bd4d7c3f56aba59fb9,104000,Piso,Piso con terraza en Centro,927 920 583,Centro,Cáceres Capital,96,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/160447455/d?from=list,3,2,80,Yes,4,No,No,No,No,No,No,39419,10400.0,150.0,120.0,56.35,204.0,44.19583333333333,4000,6122.311118430305,17.006419773417516,670.5,7.31157296271899
38974,6407c4bd4d7c3f56aba59ef7,99000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176099686/d?from=list,4,1,100,No,0,No,No,No,No,No,No,39225,9900.0,200.0,150.0,43.6,199.0,49.38333333333333,0,0.0,0.0,658.0,7.3034
21698,6407c4bd4d7c3f56aba55b7b,105000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176099885/d?from=list,3,1,117,Yes,3,No,No,No,No,No,No,21858,10500.0,242.5,175.5,56.9,205.0,56.65833333333333,5000,7652.888898037882,21.258024716771896,686.5,7.303003703398738
28851,6407c4bd4d7c3f56aba5776c,95000,Piso,Piso con terraza en Aguas Vivas - La Zambomba,924 150 618,Aguas Vivas - La Zambomba,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176140521/d?from=list,2,1,75,No,0,No,Yes,Yes,No,No,No,29019,9500.0,137.5,112.5,41.4,195.0,40.53333333333333,0,0.0,0.0,648.5,7.2956
1368,6407c4bd4d7c3f56aba50c11,105000,Piso,Piso con terraza en Ciudad Monumental,927 920 675,Ciudad Monumental,Cáceres Capital,44,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/176135484/d?from=list,4,2,114,No,0,No,No,No,No,No,No,1418,10500.0,235.0,171.0,46.9,205.0,54.824999999999996,5000,7652.888898037882,21.258024716771896,684.0,7.295003703398738
40326,6407c4bd4d7c3f56aba5a43f,95000,Casa o chalet,Casa o chalet con calefacción en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099184/d?from=list,3,1,110,No,0,No,No,Yes,No,No,No,40577,9500.0,225.0,165.0,41.4,195.0,52.199999999999996,0,0.0,0.0,660.0,7.2936
13202,6407c4bd4d7c3f56aba53a4b,95000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,95,/es/comprar/vivienda/caceres-capital/ciudad-monumental/158496845/d?from=list,4,2,110,No,0,No,No,No,No,No,No,13343,9500.0,225.0,165.0,41.4,195.0,52.199999999999996,0,0.0,0.0,660.0,7.2936
19467,6407c4bd4d7c3f56aba552c4,103000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/ascensor/162748113/d?from=list,3,1,100,Yes,0,No,No,No,No,No,No,19627,10300.0,200.0,150.0,55.800000000000004,203.0,50.73333333333333,3000,4591.73333882273,12.754814830063138,670.5,7.284142222039243
2958,6407c4bd4d7c3f56aba51247,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3008,9800.0,107.5,85.5,53.050000000000004,198.0,37.00416666666667,0,0.0,0.0,644.0,7.283949999999999
40885,6407c4bd4d7c3f56aba5a66e,89000,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099013/d?from=list,3,1,88,Yes,2,No,No,No,No,No,No,41136,8900.0,170.0,132.0,48.1,189.0,44.925000000000004,0,0.0,0.0,638.5,7.275689479060265
27619,6407c4bd4d7c3f56aba5729c,102260,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/calefaccion-parking-ascensor/165661402/d?from=list,3,2,113,Yes,0,No,No,Yes,No,No,No,27779,10226.0,232.5,169.5,55.393,202.26,54.97108333333333,2260,3459.105781913123,9.608627171980897,669.5,7.25904347393623
28386,6407c4bd4d7c3f56aba5759b,108000,Piso,Piso con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/161467066/d?from=list,4,2,90,No,1,No,Yes,No,No,No,No,28554,10800.0,175.0,135.0,48.550000000000004,208.0,47.2125,8000,12244.62223686061,34.01283954683503,686.0,7.2572959254379805
38507,6407c4bd4d7c3f56aba59d24,103000,Piso,Piso con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/161737611/d?from=list,3,1,95,No,2,No,Yes,No,No,No,No,38758,10300.0,187.5,142.5,45.800000000000004,203.0,48.23333333333333,3000,4591.73333882273,12.754814830063138,665.0,7.248142222039243
36516,6407c4bd4d7c3f56aba5955d,90000,Piso,Piso con terraza en Ciudad Monumental,932 821 927,Ciudad Monumental,Cáceres Capital,153,/es/comprar/vivienda/caceres-capital/terraza-trastero-ascensor/165084222/d?from=list,3,1,75,Yes,4,No,No,No,No,No,No,36761,9000.0,137.5,112.5,48.65,190.0,40.72083333333333,0,0.0,0.0,638.5,7.245808080808082
30879,6407c4bd4d7c3f56aba57f58,90000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,201,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor/161466891/d?from=list,3,1,75,Yes,5,No,No,No,No,No,No,31047,9000.0,137.5,112.5,48.65,190.0,40.72083333333333,0,0.0,0.0,638.5,7.245808080808082
21130,6407c4bd4d7c3f56aba55943,105000,Piso,Piso con ascensor en Centro,927 135 106,Centro,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/ascensor/154912127/d?from=list,3,1,85,Yes,5,No,No,No,No,No,No,21290,10500.0,162.5,127.5,56.9,205.0,45.99166666666667,5000,7652.888898037882,21.258024716771896,670.5,7.239003703398737
19466,6407c4bd4d7c3f56aba552c3,103500,Piso,Piso con calefacción en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-amueblado/165358208/d?from=list,3,1,106,No,0,No,No,Yes,No,No,No,19626,10350.0,215.0,159.0,46.075,203.5,51.96458333333334,3500,5357.022228626518,14.880617301740328,670.0,7.2378575923791155
21650,6407c4bd4d7c3f56aba55b4b,105990,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,106,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-no-amueblado/163906373/d?from=list,3,2,90,Yes,0,No,Yes,No,No,No,No,21810,10599.0,175.0,135.0,57.444500000000005,205.99,47.78620833333334,5990,9168.160899849385,25.467113610692735,676.25,7.235960136671688
