,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
19992,6407c4bd4d7c3f56aba554d1,67000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/terraza-trastero/176098172/d?from=list,4,2,90,No,2,No,Yes,No,No,No,No,20152,6700.0,175.0,135.0,26.0,167.0,41.916666666666664,0,0,0,686.0,10.487109905020354
30025,6407c4bd4d7c3f56aba57c02,66260,Piso,Piso con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/165759021/d?from=list,3,1,85,Yes,0,No,Yes,No,No,No,No,30193,6626.0,162.5,127.5,35.593,166.26,40.98775,0,0,0,676.25,10.459000356721456
24620,6407c4bd4d7c3f56aba566e5,65000,Piso,Piso con terraza en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,55,/es/comprar/vivienda/caceres-capital/terraza-trastero/160030222/d?from=list,3,2,95,No,1,No,Yes,No,No,No,No,24780,6500.0,187.5,142.5,24.9,165.0,43.324999999999996,0,0,0,665.0,10.433706293706294
6923,6407c4bd4d7c3f56aba521c4,59500,Apartamento,"Apartamento en Calle Menéndez Pelayo, Centro",927 920 589,Centro,Cáceres Capital,31,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176682459/d?from=list,1,1,50,No,3,No,No,Yes,No,No,No,6987,5950.0,125.0,75.0,21.875,159.5,31.78125,0,0,0,600.0,10.418067226890756
32567,6407c4bd4d7c3f56aba585f0,69900,Piso,Piso con calefacción en Centro,927 920 675,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176135534/d?from=list,4,1,89,No,0,No,No,Yes,Yes,No,No,32735,6990.0,172.5,133.5,27.595,169.9,41.95791666666667,0,0,0,709.0,10.410332943165562
8643,6407c4bd4d7c3f56aba5287c,70000,Casa adosada,"Casa adosada en Calle Montánchez, 32, La Cañada",Unknown,La Cañada,Cáceres Capital,387,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/162636947/d?from=list,4,2,120,No,0,Yes,No,Yes,No,No,No,8723,7000.0,250.0,180.0,27.65,170.0,52.30416666666667,0,0,0,720.0,10.405649350649352
20688,6407c4bd4d7c3f56aba55789,61000,Piso,Piso con aire acondicionado en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado/176982902/d?from=list,3,1,75,No,3,No,No,No,Yes,No,No,20848,6100.0,137.5,112.5,22.700000000000003,161.0,36.141666666666666,0,0,0,616.0,10.370044709388972
29817,6407c4bd4d7c3f56aba57b32,58000,Dúplex,Dúplex con 1 baño en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/amueblado/159765072/d?from=list,2,1,43,No,1,No,No,No,No,No,No,29985,5800.0,142.5,64.5,21.050000000000004,158.0,32.170833333333334,0,0,0,583.0,10.360423197492162
10989,6407c4bd4d7c3f56aba531a6,65000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-amueblado/165358016/d?from=list,2,1,56,No,3,No,Yes,No,No,No,No,11069,6500.0,110.0,84.0,24.9,165.0,31.991666666666664,0,0,0,648.5,10.346993006993008
20659,6407c4bd4d7c3f56aba5576c,59000,Casa o chalet,Casa o chalet con 1 baño en Nuevo Cáceres,916 357 265,Nuevo Cáceres,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176584848/d?from=list,0,1,91,No,0,No,No,No,No,No,No,20819,5900.0,177.5,136.5,21.6,159.0,41.21666666666667,0,0,0,600.0,10.331895223420647
4104,6407c4bd4d7c3f56aba516c1,60000,Estudio,Estudio con calefacción en Aguas Vivas - La Zambomba,927 920 167,Aguas Vivas - La Zambomba,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/159554821/d?from=list,1,1,40,No,0,No,No,Yes,Yes,No,No,4154,6000.0,150.0,60.0,22.15,160.0,32.67916666666667,0,0,0,600.0,10.314924242424244
39253,6407c4bd4d7c3f56aba5a00e,65000,Piso,Piso con balcón en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/trastero/161475486/d?from=list,3,2,110,No,4,Yes,No,No,No,No,No,39504,6500.0,225.0,165.0,24.9,165.0,48.324999999999996,0,0,0,660.0,10.265874125874126
25367,6407c4bd4d7c3f56aba569d0,65000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-amueblado/159708783/d?from=list,2,1,76,No,0,No,Yes,No,No,No,No,25527,6500.0,140.0,114.0,24.9,165.0,36.99166666666667,0,0,0,648.5,10.263076923076923
31423,6407c4bd4d7c3f56aba58178,58000,Piso,Piso con 1 baño en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/mejostilla/176792335/d?from=list,2,1,80,No,2,No,No,No,No,No,No,31591,5800.0,150.0,120.0,21.050000000000004,158.0,37.420833333333334,0,0,0,583.0,10.26167711598746
22653,6407c4bd4d7c3f56aba55f36,64000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero-ascensor/176098015/d?from=list,3,1,80,Yes,2,No,No,No,No,No,No,22813,6400.0,150.0,120.0,34.35,164.0,39.02916666666667,0,0,0,638.5,10.218252840909091
1836,6407c4bd4d7c3f56aba50de5,66000,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/terraza/176097992/d?from=list,4,1,85,No,0,No,No,No,No,No,No,1886,6600.0,162.5,127.5,25.450000000000003,166.0,40.12083333333333,0,0,0,658.0,10.21287878787879
30973,6407c4bd4d7c3f56aba57fb6,63000,Piso,Piso con ascensor en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/trastero-ascensor-patio/165742211/d?from=list,2,1,63,Yes,0,No,No,No,No,No,No,31141,6300.0,107.5,94.5,33.8,163.0,33.233333333333334,0,0,0,622.0,10.195093795093795
18265,6407c4bd4d7c3f56aba54e12,64000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/ascensor/176376715/d?from=list,3,1,85,Yes,1,No,No,No,No,No,No,18425,6400.0,162.5,127.5,34.35,164.0,40.69583333333333,0,0,0,638.5,10.18984375
27007,6407c4bd4d7c3f56aba57038,66000,Piso,"Piso con 1 baño en Donoso Cortes , Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/ciudad-monumental/162293730/d?from=list,4,1,105,No,0,No,No,No,No,No,No,27167,6600.0,212.5,157.5,25.450000000000003,166.0,46.7875,0,0,0,658.0,10.102685950413221
22615,6407c4bd4d7c3f56aba55f10,65000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero-ascensor/176099014/d?from=list,3,1,78,Yes,3,No,No,No,No,No,No,22775,6500.0,145.0,117.0,34.9,165.0,38.49166666666667,0,0,0,638.5,10.07006993006993
22488,6407c4bd4d7c3f56aba55e91,65000,Piso,Piso con terraza en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/176099234/d?from=list,3,1,78,Yes,3,No,No,No,No,No,No,22648,6500.0,145.0,117.0,34.9,165.0,38.49166666666667,0,0,0,638.5,10.07006993006993
3582,6407c4bd4d7c3f56aba514b7,63000,Piso,Piso con aire acondicionado en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-patio/163821828/d?from=list,3,1,70,No,3,No,No,No,Yes,No,No,3632,6300.0,125.0,105.0,23.799999999999997,163.0,34.733333333333334,0,0,0,616.0,10.065223665223664
6927,6407c4bd4d7c3f56aba521c8,63000,Piso,"Piso en Calle Cayetano Polo Polito, Mejostilla",927 920 589,Mejostilla,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/calefaccion-se-aceptan-mascotas/161797039/d?from=list,3,1,75,No,2,No,No,Yes,No,No,No,6991,6300.0,137.5,112.5,23.799999999999997,163.0,36.4,0,0,0,616.0,10.036363636363637
29997,6407c4bd4d7c3f56aba57be6,66900,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/terraza-patio-amueblado/165358126/d?from=list,2,1,65,No,1,No,Yes,No,No,No,No,30165,6690.0,112.5,97.5,25.945,166.9,33.57041666666667,0,0,0,648.5,10.027388232096753
17799,6407c4bd4d7c3f56aba54c40,65300,Piso,Piso con ascensor en Nuevo Cáceres,924 150 618,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/ascensor/177012764/d?from=list,3,1,85,Yes,3,No,No,No,No,No,No,17945,6530.0,162.5,127.5,35.065,165.3,40.86375,0,0,0,638.5,9.984177920089099
39351,6407c4bd4d7c3f56aba5a070,89500,Casa o chalet,Casa o chalet con terraza en Centro,924 150 618,Centro,Cáceres Capital,71,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/163978619/d?from=list,4,2,170,No,0,No,Yes,Yes,No,No,No,39602,8950.0,375.0,255.0,38.375,189.5,71.48958333333333,0,0,0,890.5,9.982859319451498
8050,6407c4bd4d7c3f56aba5262b,70000,Piso,"Piso en Avenida de la Constitución, 20, La Cañada",Unknown,La Cañada,Cáceres Capital,115,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/165436452/d?from=list,4,2,100,Yes,0,No,Yes,No,No,No,No,8130,7000.0,200.0,150.0,37.65,170.0,46.47083333333333,0,0,0,686.75,9.978376623376624
6452,6407c4bd4d7c3f56aba51fed,70000,Piso,"Piso en Avenida de la Constitución, La Cañada",Unknown,La Cañada,Cáceres Capital,131,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/165333974/d?from=list,4,2,100,Yes,0,No,Yes,No,No,No,No,6516,7000.0,200.0,150.0,37.65,170.0,46.47083333333333,0,0,0,686.75,9.978376623376624
1369,6407c4bd4d7c3f56aba50c12,60000,Apartamento,"Apartamento con terraza en Calle Postigo, Ciudad Monumental",927 137 029,Ciudad Monumental,Cáceres Capital,29,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-no-amueblado/176701701/d?from=list,2,1,70,No,0,No,No,No,No,No,No,1419,6000.0,125.0,105.0,22.15,160.0,34.34583333333333,0,0,0,583.0,9.975530303030304
31836,6407c4bd4d7c3f56aba58315,69000,Piso,Piso con terraza en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-amueblado/165358239/d?from=list,3,1,75,No,3,No,Yes,No,No,No,No,32004,6900.0,137.5,112.5,27.1,169.0,37.175000000000004,0,0,0,665.0,9.92608695652174
17701,6407c4bd4d7c3f56aba54bde,67300,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/165291321/d?from=list,2,1,75,No,1,No,Yes,No,No,No,No,17842,6730.0,137.5,112.5,26.165,167.3,36.95541666666667,0,0,0,648.5,9.912920437660407
4092,6407c4bd4d7c3f56aba516b5,64000,Piso,"Piso con aire acondicionado en Avenida de Cervantes, Nuevo Cáceres",927 920 783,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado-internet/177023540/d?from=list,3,1,70,No,0,No,No,No,Yes,No,No,4142,6400.0,125.0,105.0,24.35,164.0,34.862500000000004,0,0,0,616.0,9.905752840909091
706,6407c4bd4d7c3f56aba5097b,69900,Piso,Piso con ascensor en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/161221317/d?from=list,3,1,70,No,0,No,No,No,No,No,No,756,6990.0,125.0,105.0,27.595,169.9,35.624583333333334,0,0,0,670.0,9.900513720899987
7069,6407c4bd4d7c3f56aba52256,75000,Piso,"Piso en Calle Sanguino Michel, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165605525/d?from=list,3,1,65,Yes,0,No,Yes,No,No,No,No,7133,7500.0,112.5,97.5,40.4,175.0,35.449999999999996,0,0,0,715.75,9.895272727272726
37578,6407c4bd4d7c3f56aba59983,85000,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-amueblado/165183248/d?from=list,3,2,160,No,0,No,Yes,Yes,No,No,No,37829,8500.0,350.0,240.0,35.9,185.0,67.575,0,0,0,837.0,9.874973262032084
31330,6407c4bd4d7c3f56aba5811b,69800,Piso,Piso con terraza en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-amueblado/165358233/d?from=list,3,1,64,No,1,No,Yes,No,No,No,No,31498,6980.0,110.0,96.0,27.54,169.8,33.61166666666667,0,0,0,665.0,9.868012503256056
22254,6407c4bd4d7c3f56aba55da7,65840,Piso,"Piso con ascensor en De la Constitucion, La Cañada",911 227 139,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/164597854/d?from=list,3,1,91,Yes,3,No,No,No,No,No,No,22414,6584.0,177.5,136.5,35.362,165.84,42.9335,0,0,0,638.5,9.867996796641998
19926,6407c4bd4d7c3f56aba5548f,65840,Piso,Piso con ascensor en La Cañada,914 893 781,La Cañada,Cáceres Capital,82,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/160156676/d?from=list,3,1,91,Yes,3,No,No,No,No,No,No,20086,6584.0,177.5,136.5,35.362,165.84,42.9335,0,0,0,638.5,9.867996796641998
5844,6407c4bd4d7c3f56aba51d8d,75000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,202,/es/comprar/vivienda/caceres-capital/terraza-trastero/163819913/d?from=list,3,1,73,No,1,No,Yes,No,No,No,No,5908,7500.0,132.5,109.5,30.4,175.0,37.28333333333333,0,0,0,715.5,9.864969696969696
31859,6407c4bd4d7c3f56aba5832c,70000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176100335/d?from=list,3,1,60,No,1,No,Yes,No,No,No,No,32027,7000.0,100.0,90.0,27.65,170.0,32.30416666666667,0,0,0,665.0,9.860194805194805
38450,6407c4bd4d7c3f56aba59ceb,75000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/jardin-terraza/176099082/d?from=list,3,1,75,No,1,No,Yes,No,No,No,No,38701,7500.0,137.5,112.5,30.4,175.0,37.949999999999996,0,0,0,715.5,9.855272727272727
3031,6407c4bd4d7c3f56aba51290,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3081,7000.0,145.0,117.0,27.65,170.0,38.30416666666667,0,0,0,670.0,9.844610389610391
883,6407c4bd4d7c3f56aba50a2c,64900,Piso,Piso con 2 baños en Centro,927 920 675,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/centro/176135123/d?from=list,2,2,65,No,0,No,No,No,No,No,No,933,6490.0,112.5,97.5,24.845,164.9,33.312083333333334,0,0,0,617.0,9.811255077741981
2414,6407c4bd4d7c3f56aba51027,75000,Piso,Piso con terraza en Centro,927 920 167,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/162734352/d?from=list,3,1,85,No,0,No,Yes,No,No,No,No,2464,7500.0,162.5,127.5,30.4,175.0,41.28333333333333,0,0,0,715.5,9.806787878787878
32084,6407c4bd4d7c3f56aba5840d,75000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/terraza-trastero/176099174/d?from=list,3,1,85,No,0,No,Yes,No,No,No,No,32252,7500.0,162.5,127.5,30.4,175.0,41.28333333333333,0,0,0,715.5,9.806787878787878
21199,6407c4bd4d7c3f56aba55988,80000,Piso,Piso con terraza en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/terraza/160030202/d?from=list,3,1,140,No,2,No,Yes,No,No,No,No,21359,8000.0,300.0,210.0,33.15,180.0,60.262499999999996,0,0,0,777.0,9.77369318181818
33410,6407c4bd4d7c3f56aba5893b,70000,Piso,"Piso en Plaza Avenida de Alemania, Centro",Unknown,Centro,Cáceres Capital,87,/es/comprar/vivienda/caceres-capital/ascensor/176176282/d?from=list,3,1,92,Yes,4,No,No,No,No,No,No,33578,7000.0,180.0,138.0,37.65,170.0,43.80416666666667,0,0,0,670.5,9.766688311688313
2984,6407c4bd4d7c3f56aba51261,68500,Casa o chalet,"Casa o chalet en Calle Villamiel, La Cañada",924 926 346,La Cañada,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/parking-trastero-patio/176349866/d?from=list,4,2,98,No,0,No,No,No,No,No,No,3034,6850.0,195.0,147.0,26.825000000000003,168.5,44.77708333333334,0,0,0,658.0,9.765992037159918
40354,6407c4bd4d7c3f56aba5a45b,68500,Casa o chalet,Casa o chalet con 2 baños en La Cañada,916 357 265,La Cañada,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/la-canada/165376735/d?from=list,4,2,98,No,0,No,No,No,No,No,No,40605,6850.0,195.0,147.0,26.825000000000003,168.5,44.77708333333334,0,0,0,658.0,9.765992037159918
37692,6407c4bd4d7c3f56aba599f5,68500,Casa o chalet,"Casa o chalet con 2 baños en Hervas Aldea Moret, La Cañada",927 920 852,La Cañada,Cáceres Capital,61,/es/comprar/vivienda/caceres-capital/parking-trastero/165661518/d?from=list,4,2,99,No,0,No,No,No,No,No,No,37943,6850.0,197.5,148.5,26.825000000000003,168.5,45.11041666666667,0,0,0,658.0,9.760683477106834
28751,6407c4bd4d7c3f56aba57708,70000,Piso,Piso con terraza en Nuevo Cáceres,927 920 583,Nuevo Cáceres,Cáceres Capital,25,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/176748793/d?from=list,3,1,80,No,1,No,Yes,No,No,No,No,28919,7000.0,150.0,120.0,27.65,170.0,38.97083333333333,0,0,0,665.0,9.756298701298702
4298,6407c4bd4d7c3f56aba51783,72000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/160489007/d?from=list,4,1,90,No,1,No,Yes,No,No,No,No,4348,7200.0,175.0,135.0,28.75,172.0,42.5625,0,0,0,686.0,9.74905303030303
753,6407c4bd4d7c3f56aba509aa,64000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161414444/d?from=list,3,1,98,No,0,No,No,No,No,No,No,803,6400.0,195.0,147.0,24.35,164.0,44.19583333333333,0,0,0,616.0,9.746661931818181
26962,6407c4bd4d7c3f56aba5700b,76000,Piso,"Piso con terraza en Teide, Centro",927 920 486,Centro,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/terraza/165302592/d?from=list,3,1,73,No,0,No,Yes,No,No,No,No,27122,7600.0,132.5,109.5,30.950000000000003,176.0,37.4125,0,0,0,715.5,9.733313397129185
29992,6407c4bd4d7c3f56aba57be1,70000,Piso,Piso con terraza en Aguas Vivas - La Zambomba,927 920 764,Aguas Vivas - La Zambomba,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/165358218/d?from=list,3,1,89,No,1,No,Yes,No,No,No,No,30160,7000.0,172.5,133.5,27.65,170.0,41.97083333333333,0,0,0,665.0,9.709545454545456
32459,6407c4bd4d7c3f56aba58584,65000,Piso,Piso con calefacción en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/calefaccion/165358098/d?from=list,3,1,80,No,0,No,No,Yes,No,No,No,32627,6500.0,150.0,120.0,24.9,165.0,38.324999999999996,0,0,0,616.0,9.695244755244754
15458,6407c4bd4d7c3f56aba5431b,71000,Piso,"Piso en Calle Aperadores, 6, Centro",Unknown,Centro,Cáceres Capital,1195,/es/comprar/vivienda/caceres-capital/trastero-zona-comunitaria-amueblado/153668982/d?from=list,3,1,82,No,0,No,No,No,No,No,No,15599,7100.0,155.0,123.0,28.200000000000003,171.0,39.766666666666666,0,0,0,670.0,9.68348271446863
31331,6407c4bd4d7c3f56aba5811c,62000,Dúplex,Dúplex con 1 baño en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ciudad-monumental/165358232/d?from=list,2,1,40,No,1,No,No,No,No,No,No,31499,6200.0,150.0,60.0,23.25,162.0,32.9375,0,0,0,583.0,9.678519061583577
32053,6407c4bd4d7c3f56aba583ee,76000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza/176099507/d?from=list,3,1,85,No,3,No,Yes,No,No,No,No,32221,7600.0,162.5,127.5,30.950000000000003,176.0,41.4125,0,0,0,715.5,9.675897129186602
3052,6407c4bd4d7c3f56aba512a5,65000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176347843/d?from=list,3,1,85,No,1,No,No,No,No,No,No,3102,6500.0,162.5,127.5,24.9,165.0,39.99166666666667,0,0,0,616.0,9.667272727272728
27950,6407c4bd4d7c3f56aba573e7,67000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/parking-ascensor/162384050/d?from=list,3,2,97,Yes,4,No,No,No,No,No,No,28118,6700.0,192.5,145.5,36.0,167.0,45.083333333333336,0,0,0,638.5,9.66214382632293
3644,6407c4bd4d7c3f56aba514f5,67000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/177020058/d?from=list,3,1,97,Yes,1,No,No,No,No,No,No,3694,6700.0,192.5,145.5,36.0,167.0,45.083333333333336,0,0,0,638.5,9.66214382632293
38125,6407c4bd4d7c3f56aba59ba6,64000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,274,/es/comprar/vivienda/caceres-capital/amueblado/162812261/d?from=list,1,1,65,No,0,No,No,No,No,No,No,38376,6400.0,112.5,97.5,24.35,164.0,33.19583333333333,0,0,0,600.0,9.66143465909091
11593,6407c4bd4d7c3f56aba53402,72000,Piso,Piso con terraza en La Cañada,927 920 171,La Cañada,Cáceres Capital,17,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/176409702/d?from=list,4,2,120,Yes,1,No,No,No,No,No,No,11687,7200.0,250.0,180.0,38.75,172.0,53.395833333333336,0,0,0,690.5,9.653093434343434
38540,6407c4bd4d7c3f56aba59d45,65000,Piso,Piso con 1 baño en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176323168/d?from=list,3,1,90,No,1,No,No,No,No,No,No,38791,6500.0,175.0,135.0,24.9,165.0,41.65833333333333,0,0,0,616.0,9.6393006993007
9763,6407c4bd4d7c3f56aba52cdc,68000,Piso,Piso con ascensor en La Cañada,927 920 847,La Cañada,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/176446736/d?from=list,3,1,80,Yes,4,No,No,No,No,No,No,9843,6800.0,150.0,120.0,36.550000000000004,168.0,39.545833333333334,0,0,0,638.5,9.608890374331551
22707,6407c4bd4d7c3f56aba55f6c,73900,Casa o chalet,Casa o chalet con terraza en Centro,927 920 583,Centro,Cáceres Capital,96,/es/comprar/vivienda/caceres-capital/terraza/163425966/d?from=list,2,1,77,No,0,No,Yes,No,No,No,No,22867,7390.0,142.5,115.5,29.795,173.9,38.474583333333335,0,0,0,689.0,9.60303235330299
34345,6407c4bd4d7c3f56aba58ce2,70000,Apartamento,"Apartamento en Plaza Mejostilla, Mejostilla",Unknown,Mejostilla,Cáceres Capital,116,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero/165618846/d?from=list,2,2,70,No,0,No,Yes,No,No,No,No,34513,7000.0,125.0,105.0,27.65,170.0,35.637499999999996,0,0,0,648.5,9.551103896103895
3543,6407c4bd4d7c3f56aba51490,67000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/ascensor/176114235/d?from=list,2,1,68,Yes,1,No,No,No,No,No,No,3593,6700.0,120.0,102.0,36.0,167.0,35.416666666666664,0,0,0,622.0,9.550881953867028
33466,6407c4bd4d7c3f56aba58973,70000,Piso,"Piso en Plaza Avd Constitución, La Cañada",Unknown,La Cañada,Cáceres Capital,243,/es/comprar/vivienda/caceres-capital/la-canada/164204661/d?from=list,4,2,100,No,1,No,No,No,No,No,No,33634,7000.0,200.0,150.0,27.65,170.0,45.637499999999996,0,0,0,658.0,9.543311688311688
29561,6407c4bd4d7c3f56aba57a32,66000,Casa o chalet,Casa o chalet con aire acondicionado en La Cañada,924 150 247,La Cañada,Cáceres Capital,280,/es/comprar/vivienda/caceres-capital/aire-acondicionado/162623603/d?from=list,3,1,82,No,0,No,No,No,Yes,No,No,29729,6600.0,155.0,123.0,25.450000000000003,166.0,39.12083333333333,0,0,0,616.0,9.535192837465566
32401,6407c4bd4d7c3f56aba5854a,74000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza/165725213/d?from=list,1,1,45,No,2,No,Yes,No,No,No,No,32569,7400.0,137.5,67.5,29.85,174.0,34.07083333333333,0,0,0,680.5,9.529668304668304
31788,6407c4bd4d7c3f56aba582e5,73000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/165358036/d?from=list,3,1,60,Yes,0,No,No,No,Yes,No,No,31956,7300.0,100.0,90.0,39.300000000000004,173.0,33.525,0,0,0,670.5,9.518929016189292
