,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
23548,6407c4bd4d7c3f56aba562b5,105000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,27,/es/comprar/vivienda/caceres-capital/ascensor/176289058/d?from=list,3,1,87,Yes,4,No,No,No,No,No,No,23708,10500.0,167.5,130.5,56.9,205.0,46.65833333333333,5000,7652.888898037882,21.258024716771896,645.8333333333334,6.9350037033987375
28423,6407c4bd4d7c3f56aba575c0,75000,Apartamento,"Apartamento con 1 baño en Calle Barrio Nuevo, Ciudad Monumental",927 134 079,Ciudad Monumental,Cáceres Capital,106,/es/comprar/vivienda/caceres-capital/ciudad-monumental/162353786/d?from=list,1,1,55,No,0,No,No,No,No,No,No,28591,7500.0,112.5,82.5,30.4,175.0,33.36666666666667,0,0.0,0.0,510.0,6.932848484848485
39168,6407c4bd4d7c3f56aba59fb9,104000,Piso,Piso con terraza en Centro,927 920 583,Centro,Cáceres Capital,96,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/160447455/d?from=list,3,2,80,Yes,4,No,No,No,No,No,No,39419,10400.0,150.0,120.0,56.35,204.0,44.19583333333333,4000,6122.311118430305,17.006419773417516,638.8333333333334,6.93157296271899
3671,6407c4bd4d7c3f56aba51510,104000,Dúplex,Dúplex con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/158540949/d?from=list,2,2,90,No,0,No,Yes,No,Yes,No,No,3721,10400.0,175.0,135.0,46.35,204.0,46.69583333333333,4000,6122.311118430305,17.006419773417516,641.3333333333334,6.93157296271899
21652,6407c4bd4d7c3f56aba55b4d,130000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-ascensor-amueblado-parking/163730539/d?from=list,3,1,94,Yes,0,No,No,No,No,Yes,No,21812,13000.0,185.0,141.0,70.65,230.0,52.22083333333333,30000,45917.33338822729,127.54814830063138,757.3,6.930372220392423
39223,6407c4bd4d7c3f56aba59ff0,95000,Piso,Piso con ascensor en La Cañada,927 920 764,La Cañada,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-ascensor-patio/165434880/d?from=list,3,2,87,Yes,0,No,No,No,Yes,No,No,39474,9500.0,167.5,130.5,51.4,195.0,45.36666666666667,0,0.0,0.0,622.8333333333334,6.929600000000001
30429,6407c4bd4d7c3f56aba57d96,101000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165357947/d?from=list,3,1,60,Yes,5,No,No,No,No,No,No,30597,10100.0,100.0,90.0,54.7,201.0,37.141666666666666,1000,1530.5777796075763,4.251604943354379,618.8333333333334,6.929280740679747
25021,6407c4bd4d7c3f56aba56876,99000,Piso,"Piso con ascensor en Plaza de Armas, Ciudad Monumental",927 920 179,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-zona-comunitaria-ascensor-amueblado/162519258/d?from=list,3,1,87,Yes,0,No,No,Yes,No,No,No,25181,9900.0,167.5,130.5,53.6,199.0,45.88333333333333,0,0.0,0.0,622.8333333333334,6.9234
21130,6407c4bd4d7c3f56aba55943,105000,Piso,Piso con ascensor en Centro,927 135 106,Centro,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/ascensor/154912127/d?from=list,3,1,85,Yes,5,No,No,No,No,No,No,21290,10500.0,162.5,127.5,56.9,205.0,45.99166666666667,5000,7652.888898037882,21.258024716771896,643.8333333333334,6.9190037033987375
27386,6407c4bd4d7c3f56aba571b3,130000,Piso,"Piso con balcón en Calle Motril, Centro",927 134 079,Centro,Cáceres Capital,152,/es/comprar/vivienda/caceres-capital/ascensor-patio-parking/165102898/d?from=list,3,1,90,Yes,0,No,No,No,No,Yes,No,27546,13000.0,175.0,135.0,70.65,230.0,50.887499999999996,30000,45917.33338822729,127.54814830063138,754.9,6.917572220392422
13674,6407c4bd4d7c3f56aba53c23,110000,Piso,Piso con terraza en La Cañada,927 920 167,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza/162735067/d?from=list,4,2,90,No,2,No,Yes,No,No,No,No,13815,11000.0,175.0,135.0,49.650000000000006,210.0,47.47083333333333,10000,15305.777796075765,42.51604943354379,666.3333333333334,6.916157406797476
36516,6407c4bd4d7c3f56aba5955d,90000,Piso,Piso con terraza en Ciudad Monumental,932 821 927,Ciudad Monumental,Cáceres Capital,153,/es/comprar/vivienda/caceres-capital/terraza-trastero-ascensor/165084222/d?from=list,3,1,75,Yes,4,No,No,No,No,No,No,36761,9000.0,137.5,112.5,48.65,190.0,40.72083333333333,0,0.0,0.0,610.8333333333334,6.910454545454546
30879,6407c4bd4d7c3f56aba57f58,90000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,201,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor/161466891/d?from=list,3,1,75,Yes,5,No,No,No,No,No,No,31047,9000.0,137.5,112.5,48.65,190.0,40.72083333333333,0,0.0,0.0,610.8333333333334,6.910454545454546
18780,6407c4bd4d7c3f56aba55015,116000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio-amueblado/176149053/d?from=list,3,1,87,Yes,0,No,Yes,No,No,No,No,18940,11600.0,167.5,130.5,62.95,216.0,48.07916666666667,16000,24489.24447372122,68.02567909367006,691.9,6.90954185087596
4681,6407c4bd4d7c3f56aba51902,116000,Piso,Piso en Centro,952 146 148,Centro,Cáceres Capital,263,/es/comprar/vivienda/caceres-capital/centro/163897789/d?from=list,0,0,126,No,0,No,No,No,No,No,No,4731,11600.0,265.0,189.0,52.95,216.0,60.24583333333334,16000,24489.24447372122,68.02567909367006,704.0,6.908741850875959
34825,6407c4bd4d7c3f56aba58ec2,115000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/ascensor/176100578/d?from=list,4,2,115,Yes,4,No,No,No,No,No,No,35008,11500.0,237.5,172.5,62.400000000000006,215.0,57.28333333333333,15000,22958.666694113646,63.77407415031569,696.3333333333334,6.903311110196212
28032,6407c4bd4d7c3f56aba57439,95000,Casa o chalet,Casa o chalet con 3 baños en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176614105/d?from=list,3,3,105,No,0,No,No,No,No,No,No,28200,9500.0,212.5,157.5,41.4,195.0,50.53333333333333,0,0.0,0.0,625.3333333333334,6.897600000000001
12107,6407c4bd4d7c3f56aba53604,88000,Piso,Piso con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/163190966/d?from=list,2,1,70,Yes,2,No,No,No,No,No,No,12229,8800.0,125.0,105.0,47.550000000000004,188.0,38.795833333333334,0,0.0,0.0,594.8333333333334,6.893026859504133
28033,6407c4bd4d7c3f56aba5743a,79900,Apartamento,Apartamento con calefacción en Centro,927 131 359,Centro,Cáceres Capital,39,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/164424010/d?from=list,2,1,64,No,1,No,No,Yes,No,No,No,28201,7990.0,110.0,96.0,33.095,179.9,34.91625,0,0.0,0.0,539.3333333333334,6.887023552167483
39327,6407c4bd4d7c3f56aba5a058,114000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176099471/d?from=list,4,1,110,Yes,2,No,No,No,No,No,No,39578,11400.0,225.0,165.0,61.85,214.0,55.487500000000004,14000,21428.088914506072,59.52246920696131,688.1666666666666,6.877880369516465
25686,6407c4bd4d7c3f56aba56b0f,95000,Piso,Piso con terraza en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/parking-terraza-ascensor/165384542/d?from=list,3,1,80,Yes,2,No,No,No,No,No,No,25846,9500.0,150.0,120.0,51.4,195.0,43.03333333333333,0,0.0,0.0,615.8333333333334,6.873600000000001
13253,6407c4bd4d7c3f56aba53a7e,120000,Piso,"Piso en Avenida Pablo Naranjo Porras, Centro",Unknown,Centro,Cáceres Capital,545,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/161129488/d?from=list,4,2,95,Yes,0,No,Yes,No,No,No,No,13394,12000.0,187.5,142.5,65.15,220.0,51.262499999999996,20000,30611.55559215153,85.03209886708758,708.3,6.864064813594947
26178,6407c4bd4d7c3f56aba56cfb,95000,Casa o chalet,Casa o chalet con 1 baño en Aguas Vivas - La Zambomba,927 920 171,Aguas Vivas - La Zambomba,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/patio/161467126/d?from=list,3,1,104,No,0,No,No,No,No,No,No,26338,9500.0,210.0,156.0,41.4,195.0,50.199999999999996,0,0.0,0.0,621.3333333333334,6.8536
32083,6407c4bd4d7c3f56aba5840c,105000,Piso,Piso con ascensor en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,17,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/176846865/d?from=list,4,1,90,Yes,0,No,No,No,No,No,No,32251,10500.0,175.0,135.0,56.9,205.0,47.65833333333333,5000,7652.888898037882,21.258024716771896,639.8333333333334,6.851003703398738
12192,6407c4bd4d7c3f56aba53659,105000,Piso,"Piso con terraza en Gonzalo Mingo, Mejostilla",927 920 916,Mejostilla,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor/176975611/d?from=list,4,2,90,Yes,1,No,No,No,No,No,No,12314,10500.0,175.0,135.0,56.9,205.0,47.65833333333333,5000,7652.888898037882,21.258024716771896,639.8333333333334,6.851003703398738
34300,6407c4bd4d7c3f56aba58cb5,122000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176202791/d?from=list,4,2,126,Yes,2,No,No,No,No,No,No,34468,12200.0,265.0,189.0,66.25,222.0,61.854166666666664,22000,33672.71115136668,93.53530875379634,726.1666666666666,6.8493262949544444
26628,6407c4bd4d7c3f56aba56ebd,87260,Piso,Piso con 2 baños en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176287667/d?from=list,3,2,91,No,3,No,No,No,No,No,No,26788,8726.0,177.5,136.5,37.143,187.26,44.86691666666667,0,0.0,0.0,592.6666666666666,6.848495613943699
5378,6407c4bd4d7c3f56aba51bbb,125000,Casa o chalet,Casa o chalet con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176098266/d?from=list,4,2,130,No,0,No,No,Yes,No,No,No,5428,12500.0,275.0,195.0,57.9,225.0,62.74166666666667,25000,38264.44449018941,106.29012358385948,739.3333333333334,6.843618516993686
41012,6407c4bd4d7c3f56aba5a6ed,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio/165358048/d?from=list,3,2,90,Yes,0,No,Yes,No,No,No,No,41263,11000.0,175.0,135.0,59.650000000000006,210.0,48.30416666666667,10000,15305.777796075765,42.51604943354379,661.1,6.843357406797475
33186,6407c4bd4d7c3f56aba5885b,95000,Piso,"Piso en Calle 01817e, Nuevo Cáceres",Unknown,Nuevo Cáceres,Cáceres Capital,165,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/165003005/d?from=list,3,1,75,Yes,3,No,No,No,No,No,No,33354,9500.0,137.5,112.5,51.4,195.0,41.36666666666667,0,0.0,0.0,610.8333333333334,6.833600000000001
8735,6407c4bd4d7c3f56aba528d8,120000,Piso,Piso con terraza en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176099870/d?from=list,4,2,129,Yes,3,No,No,No,No,No,No,8815,12000.0,272.5,193.5,65.15,220.0,62.59583333333333,20000,30611.55559215153,85.03209886708758,717.0,6.832464813594949
29610,6407c4bd4d7c3f56aba57a63,99000,Piso,Piso con ascensor en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-amueblado/164844801/d?from=list,3,1,75,Yes,0,No,No,Yes,No,No,No,29778,9900.0,137.5,112.5,53.6,199.0,41.88333333333333,0,0.0,0.0,610.8333333333334,6.8274
34654,6407c4bd4d7c3f56aba58e17,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098889/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,34835,11500.0,225.0,165.0,62.400000000000006,215.0,55.61666666666667,15000,22958.666694113646,63.77407415031569,688.1666666666666,6.825311110196211
2966,6407c4bd4d7c3f56aba5124f,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176489394/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,3016,11500.0,225.0,165.0,62.400000000000006,215.0,55.61666666666667,15000,22958.666694113646,63.77407415031569,688.1666666666666,6.825311110196211
37416,6407c4bd4d7c3f56aba598e1,124300,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/terraza/165358225/d?from=list,5,2,111,No,1,No,Yes,No,No,No,No,37667,12430.0,227.5,166.5,57.51500000000001,224.3,56.31791666666667,24300,37193.04004446411,103.31400012351143,727.8333333333334,6.818416998517864
39454,6407c4bd4d7c3f56aba5a0d7,90000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176099312/d?from=list,3,2,100,No,0,No,No,No,No,No,No,39705,9000.0,200.0,150.0,38.65,190.0,48.22083333333333,0,0.0,0.0,610.6666666666666,6.817525252525253
8645,6407c4bd4d7c3f56aba5287e,115000,Dúplex,"Dúplex con aire acondicionado en Calle Trajano, Centro",927 135 098,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-no-amueblado/161983011/d?from=list,4,2,106,No,2,No,No,No,Yes,No,No,8725,11500.0,215.0,159.0,52.400000000000006,215.0,53.449999999999996,15000,22958.666694113646,63.77407415031569,684.6666666666666,6.809311110196211
37155,6407c4bd4d7c3f56aba597dc,78000,Loft,Loft con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165358171/d?from=list,1,1,60,No,3,No,No,Yes,No,No,No,37406,7800.0,100.0,90.0,32.050000000000004,178.0,33.3375,0,0.0,0.0,520.0,6.806468531468532
15503,6407c4bd4d7c3f56aba54348,106000,Piso,"Piso con terraza en De Los Cuatro Lugares, Mejostilla",927 920 179,Mejostilla,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-parking-no-amueblado/176965162/d?from=list,2,1,76,Yes,0,No,No,No,No,Yes,No,15644,10600.0,140.0,114.0,57.45,206.0,43.12083333333334,6000,9183.46667764546,25.509629660126276,635.7,6.8048344440784865
15979,6407c4bd4d7c3f56aba54524,115000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165677620/d?from=list,4,2,107,Yes,4,No,No,No,No,No,No,16120,11500.0,217.5,160.5,62.400000000000006,215.0,54.61666666666667,15000,22958.666694113646,63.77407415031569,685.1666666666666,6.8013111101962105
2462,6407c4bd4d7c3f56aba51057,106000,Casa o chalet,Casa o chalet con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/162322550/d?from=list,3,2,70,No,0,No,Yes,No,Yes,No,No,2512,10600.0,125.0,105.0,47.45,206.0,40.2875,6000,9183.46667764546,25.509629660126276,632.3333333333334,6.7984344440784845
25846,6407c4bd4d7c3f56aba56baf,110000,Piso,Piso con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/176098954/d?from=list,3,2,75,Yes,0,No,Yes,No,No,No,No,26006,11000.0,137.5,112.5,59.650000000000006,210.0,43.30416666666667,10000,15305.777796075765,42.51604943354379,652.1,6.795357406797475
18218,6407c4bd4d7c3f56aba54de3,84000,Dúplex,"Dúplex con 2 baños en Calle San José, Ciudad Monumental",927 920 589,Ciudad Monumental,Cáceres Capital,30,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176686864/d?from=list,3,2,76,No,1,No,No,No,No,No,No,18378,8400.0,140.0,114.0,35.35,184.0,39.44583333333333,0,0.0,0.0,562.6666666666666,6.7950757575757565
29562,6407c4bd4d7c3f56aba57a33,90000,Casa o chalet,Casa o chalet con terraza en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177031075/d?from=list,1,1,40,No,2,No,Yes,No,No,No,No,29730,9000.0,150.0,60.0,38.65,190.0,36.55416666666667,0,0.0,0.0,597.0,6.793282828282829
24840,6407c4bd4d7c3f56aba567c1,79000,Apartamento,Apartamento con calefacción en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176099817/d?from=list,2,1,70,No,3,No,No,Yes,No,No,No,25000,7900.0,125.0,105.0,32.6,179.0,36.800000000000004,0,0.0,0.0,528.6666666666666,6.7921749136939
39845,6407c4bd4d7c3f56aba5a25e,79000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,927 131 359,Ciudad Monumental,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/ciudad-monumental/157239667/d?from=list,2,1,70,No,0,No,No,No,No,No,No,40096,7900.0,125.0,105.0,32.6,179.0,36.800000000000004,0,0.0,0.0,528.6666666666666,6.7921749136939
24405,6407c4bd4d7c3f56aba5660e,95000,Piso,Piso con calefacción en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-amueblado/176170181/d?from=list,3,2,101,No,0,No,No,Yes,No,No,No,24565,9500.0,202.5,151.5,41.4,195.0,49.199999999999996,0,0.0,0.0,612.6666666666666,6.761599999999998
25636,6407c4bd4d7c3f56aba56add,107300,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176490107/d?from=list,3,2,80,Yes,2,No,No,No,No,No,No,25796,10730.0,150.0,120.0,58.165,207.3,44.622083333333336,7300,11173.21779113531,31.036716086486972,638.8333333333334,6.758094406962156
4691,6407c4bd4d7c3f56aba5190c,100000,Piso,Piso con 1 baño en Aguas Vivas - La Zambomba,918 003 206,Aguas Vivas - La Zambomba,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aguas-vivas-la-zambomba/176636326/d?from=list,3,1,101,No,3,No,No,No,No,No,No,4741,10000.0,202.5,151.5,44.15,200.0,49.84583333333333,0,0.0,0.0,612.6666666666666,6.75385
39002,6407c4bd4d7c3f56aba59f13,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099326/d?from=list,4,2,100,Yes,3,No,No,No,No,No,No,39253,11500.0,200.0,150.0,62.400000000000006,215.0,52.28333333333333,15000,22958.666694113646,63.77407415031569,678.1666666666666,6.745311110196211
14341,6407c4bd4d7c3f56aba53ebe,110000,Piso,"Piso en Plaza Profesor Hernandez Pacheco, Centro",Unknown,Centro,Cáceres Capital,208,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164540684/d?from=list,3,1,96,Yes,2,No,No,No,No,No,No,14482,11000.0,190.0,144.0,59.650000000000006,210.0,50.30416666666667,10000,15305.777796075765,42.51604943354379,654.8333333333334,6.744157406797474
6431,6407c4bd4d7c3f56aba51fd8,110000,Piso,"Piso en Calle Profesor Hernández Pacheco, Centro",Unknown,Centro,Cáceres Capital,260,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/163931658/d?from=list,3,1,96,Yes,0,Yes,No,No,No,No,No,6495,11000.0,190.0,144.0,59.650000000000006,210.0,50.30416666666667,10000,15305.777796075765,42.51604943354379,654.8333333333334,6.744157406797474
720,6407c4bd4d7c3f56aba50989,110000,Apartamento,Apartamento con terraza en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/156717912/d?from=list,3,1,105,No,0,No,No,No,No,No,No,770,11000.0,212.5,157.5,49.650000000000006,210.0,52.47083333333333,10000,15305.777796075765,42.51604943354379,656.6666666666666,6.740157406797474
25642,6407c4bd4d7c3f56aba56ae3,106900,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-patio-parking-no-amueblado/176788150/d?from=list,2,1,70,Yes,0,No,No,No,No,Yes,No,25802,10690.0,125.0,105.0,57.945,206.9,41.23708333333334,6900,10560.986679292278,29.33607410914522,632.1,6.738322110690258
16550,6407c4bd4d7c3f56aba5475f,98000,Piso,Piso con aire acondicionado en Aguas Vivas - La Zambomba,927 920 179,Aguas Vivas - La Zambomba,Cáceres Capital,105,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado/160358601/d?from=list,3,1,100,No,0,No,No,No,Yes,No,No,16691,9800.0,200.0,150.0,43.050000000000004,198.0,49.25416666666666,0,0.0,0.0,610.6666666666666,6.736949999999998
2958,6407c4bd4d7c3f56aba51247,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3008,9800.0,107.5,85.5,53.050000000000004,198.0,37.00416666666667,0,0.0,0.0,598.1666666666666,6.733949999999998
29816,6407c4bd4d7c3f56aba57b31,119000,Piso,Piso con ascensor en Centro,924 150 618,Centro,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/165756177/d?from=list,4,2,117,Yes,0,No,No,Yes,No,No,No,29984,11900.0,242.5,175.5,64.6,219.0,58.46666666666667,19000,29080.97781254395,80.7804939237332,700.3333333333334,6.733034072915202
9194,6407c4bd4d7c3f56aba52aa3,112000,Apartamento,"Apartamento en C. Gil Cordero, 13, 13, Centro",927 135 106,Centro,Cáceres Capital,15,/es/comprar/vivienda/caceres-capital/ascensor/163235299/d?from=list,2,2,114,Yes,3,No,No,No,No,No,No,9274,11200.0,235.0,171.0,60.75,212.0,56.5625,12000,18366.93335529092,51.01925932025255,668.5,6.73101888815697
41071,6407c4bd4d7c3f56aba5a728,124000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176099048/d?from=list,2,2,130,No,1,No,Yes,No,No,No,No,41322,12400.0,275.0,195.0,57.35,224.0,62.612500000000004,24000,36733.86671058184,102.0385186405051,725.1666666666666,6.726187776313938
27987,6407c4bd4d7c3f56aba5740c,89200,Piso,Piso con calefacción en Mejostilla,927 920 786,Mejostilla,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-amueblado/176632262/d?from=list,3,1,92,No,0,No,No,Yes,No,No,No,28155,8920.0,180.0,138.0,38.21,189.2,45.45083333333333,0,0.0,0.0,594.6666666666666,6.716867101508357
1894,6407c4bd4d7c3f56aba50e1f,110000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-no-amueblado/155722901/d?from=list,3,2,85,No,4,No,Yes,No,No,No,No,1944,11000.0,162.5,127.5,49.650000000000006,210.0,45.80416666666667,10000,15305.777796075765,42.51604943354379,647.3333333333334,6.708157406797474
20090,6407c4bd4d7c3f56aba55533,87300,Piso,Piso con calefacción en Centro,924 150 618,Centro,Cáceres Capital,133,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/162343779/d?from=list,2,2,84,No,1,No,No,Yes,No,No,No,20250,8730.0,160.0,126.0,37.165,187.3,42.53875,0,0.0,0.0,579.3333333333334,6.707836092887639
23358,6407c4bd4d7c3f56aba561f7,110000,Casa o chalet,Casa o chalet con 3 baños en Nuevo Cáceres,927 920 583,Nuevo Cáceres,Cáceres Capital,28,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176714808/d?from=list,5,3,108,No,0,No,No,No,No,No,No,23518,11000.0,220.0,162.0,49.650000000000006,210.0,53.47083333333333,10000,15305.777796075765,42.51604943354379,654.6666666666666,6.704157406797474
35218,6407c4bd4d7c3f56aba5904b,105000,Piso,Piso con 1 baño en Centro,927 920 764,Centro,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/centro/176822553/d?from=list,3,1,90,No,1,No,No,No,No,No,No,35410,10500.0,175.0,135.0,46.9,205.0,46.824999999999996,5000,7652.888898037882,21.258024716771896,626.6666666666666,6.703003703398737
14365,6407c4bd4d7c3f56aba53ed6,108000,Piso,"Piso con ascensor en Calle Cueva de la Becerra, Nuevo Cáceres",927 134 079,Nuevo Cáceres,Cáceres Capital,256,/es/comprar/vivienda/caceres-capital/trastero-zona-comunitaria-ascensor-parking-piscina/163468002/d?from=list,1,1,64,Yes,0,No,No,No,No,Yes,No,14506,10800.0,110.0,96.0,58.550000000000004,208.0,39.37916666666667,8000,12244.62223686061,34.01283954683503,631.9,6.702095925437979
8761,6407c4bd4d7c3f56aba528f2,120000,Piso,"Piso en Avenida de Antonio Hurtado, Centro",Unknown,Centro,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/165217672/d?from=list,3,1,87,Yes,0,No,Yes,No,No,No,No,8841,12000.0,167.5,130.5,65.15,220.0,48.59583333333333,20000,30611.55559215153,85.03209886708758,691.9,6.699264813594949
38256,6407c4bd4d7c3f56aba59c29,140000,Casa o chalet,Casa o chalet con 2 baños en Centro,927 134 079,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/centro/176625414/d?from=list,4,2,140,No,0,No,No,No,No,No,No,38507,14000.0,300.0,210.0,66.15,240.0,68.0125,40000,61223.11118430306,170.06419773417517,796.3333333333334,6.699079627189899
