,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,itp,transfer_taxes,insurance,ibi,community,maintenance,ext_costs,exp_income,group,percentile
8450,670000,Piso,"Piso con balcón en Calle de Manuel Fernández y González, Cortes - Huertas",914 899 746,Cortes - Huertas,Madrid Capital,80,/es/comprar/vivienda/madrid-capital/calefaccion-ascensor-patio/176190499/d?from=list,4,1,140,Yes,3,No,No,No,No,No,No,56,53600.0,59295.0,300.0,3350.0,367.65,770.0,398.9708333333,0.0,0/0,0.0
8451,829000,Piso,"Piso con ascensor en Del León, Cortes - Huertas",910 926 352,Cortes - Huertas,Madrid Capital,9,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/165282622/d?from=list,3,3,94,Yes,3,No,No,No,No,No,No,57,66320.0,73366.5,185.0,4145.0,455.1,929.0,476.175,0.0,0/0,0.0
8452,480000,Piso,"Piso en Matute, Cortes - Huertas",910 926 198,Cortes - Huertas,Madrid Capital,21,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor/177687433/d?from=list,2,2,111,Yes,0,No,No,Yes,No,No,No,58,38400.0,42480.0,227.5,2400.0,263.15,580.0,289.2208333333,0.0,0/0,0.0
8453,420000,Piso,"Piso en Calle del Amor de Dios, 13, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,19,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177697891/d?from=list,1,1,71,Yes,0,Yes,No,No,No,No,No,59,33600.0,37170.0,127.5,2100.0,230.15,520.0,248.1375,0.0,0/0,0.0
8454,829000,Piso,"Piso con balcón en Del León, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-amueblado/176614505/d?from=list,3,3,94,No,3,Yes,No,No,No,No,No,60,66320.0,73366.5,185.0,4145.0,445.1,929.0,475.3416666667,0.0,0/0,0.0
8455,420000,Piso,"Piso con calefacción en Del Gobernado, Cortes - Huertas",910 756 243,Cortes - Huertas,Madrid Capital,21,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/176930990/d?from=list,2,2,60,No,1,No,No,Yes,No,No,No,61,33600.0,37170.0,100.0,2100.0,220.15,520.0,245.0125,0.0,0/0,0.0
8456,1550000,Piso,"Piso con ascensor en C. del Prado, Cortes - Huertas",914 890 879,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/176826615/d?from=list,5,3,230,Yes,1,No,No,No,No,No,No,62,124000.0,137175.0,525.0,7750.0,851.65,1650.0,898.0541666667,0.0,0/0,0.0
8457,655000,Piso,"Piso en Calle de Echegaray, 20, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,932,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-television-no-amueblado/157768723/d?from=list,2,1,126,Yes,0,Yes,No,No,No,No,No,63,52400.0,57967.5,265.0,3275.0,359.4,755.0,387.8666666667,0.0,0/0,0.0
8458,525000,Piso,"Piso en Lope de Vega, Cortes - Huertas",910 306 943,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/ascensor/177965649/d?from=list,2,1,64,Yes,3,No,No,No,No,No,No,64,42000.0,46462.5,110.0,2625.0,287.9,625.0,303.9916666667,0.0,0/0,0.0
8459,217000,Piso,"Piso con calefacción en Paseo del Prado, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,2,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-se-aceptan-mascotas/177939066/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,65,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8460,509000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",932 518 764,Cortes - Huertas,Madrid Capital,23,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-se-aceptan-mascotas/177030427/d?from=list,2,2,112,Yes,1,No,No,No,No,No,No,66,40720.0,45046.5,230.0,2545.0,279.1,609.0,305.2583333333,0.0,0/0,0.0
8461,390000,Piso,"Piso con ascensor en Plaza de Matute, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,20,/es/comprar/vivienda/madrid-capital/ascensor-se-aceptan-mascotas/177689163/d?from=list,2,2,105,Yes,0,No,No,No,No,No,No,67,31200.0,34515.0,212.5,1950.0,213.65,490.0,238.8458333333,0.0,0/0,0.0
8462,829000,Piso,"Piso con terraza en Calle León, Cortes - Huertas",910 923 804,Cortes - Huertas,Madrid Capital,28,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/164636948/d?from=list,3,3,102,Yes,3,No,No,No,No,No,No,68,66320.0,73366.5,205.0,4145.0,455.1,929.0,477.8416666667,0.0,0/0,0.0
8463,520000,Piso,"Piso con ascensor en Calle del Marqués de Cubas, Cortes - Huertas",912 668 657,Cortes - Huertas,Madrid Capital,66,/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/176573875/d?from=list,2,1,76,Yes,0,No,No,No,No,No,No,69,41600.0,46020.0,140.0,2600.0,285.15,620.0,303.7625,0.0,0/0,0.0
8464,459000,Apartamento,"Apartamento con ascensor en Calle de Echegaray, Cortes - Huertas",914 893 561,Cortes - Huertas,Madrid Capital,97,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor/176837219/d?from=list,1,1,45,Yes,4,No,No,No,No,No,No,70,36720.0,40621.5,137.5,2295.0,251.6,559.0,270.2583333333,0.0,0/0,0.0
8465,829000,Piso,"Piso con balcón en Calle León, Cortes - Huertas",910 305 712,Cortes - Huertas,Madrid Capital,16,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/164977894/d?from=list,3,3,102,Yes,3,No,No,No,No,No,No,71,66320.0,73366.5,205.0,4145.0,455.1,929.0,477.8416666667,0.0,0/0,0.0
8466,240000,Piso,"Piso en Calle de Santa María, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,196,/es/comprar/vivienda/madrid-capital/calefaccion-amueblado/165499355/d?from=list,1,1,40,No,0,No,No,Yes,No,No,No,72,19200.0,21240.0,150.0,1200.0,121.15,340.0,150.9291666667,0.0,0/0,0.0
8467,260000,Dúplex,"Dúplex en Calle de San Pedro, 26, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,494,/es/comprar/vivienda/madrid-capital/ascensor-no-amueblado/162333905/d?from=list,1,1,55,Yes,0,No,No,No,No,No,No,73,20800.0,23010.0,112.5,1300.0,142.15,360.0,159.5541666667,0.0,0/0,0.0
8468,949000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",910 926 205,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177940578/d?from=list,5,4,215,Yes,5,No,No,No,No,No,No,74,75920.0,83986.5,487.5,4745.0,521.1,1049.0,566.8833333333,0.0,0/0,0.0
8469,949000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",983 282 618,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177564992/d?from=list,5,4,215,Yes,5,No,No,No,No,No,No,75,75920.0,83986.5,487.5,4745.0,521.1,1049.0,566.8833333333,0.0,0/0,0.0
8470,949000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",912 174 617,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177571486/d?from=list,5,4,215,Yes,5,No,No,No,No,No,No,76,75920.0,83986.5,487.5,4745.0,521.1,1049.0,566.8833333333,0.0,0/0,0.0
8471,949000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",916 355 302,Cortes - Huertas,Madrid Capital,28,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177613815/d?from=list,5,4,215,Yes,5,No,No,No,No,No,No,77,75920.0,83986.5,487.5,4745.0,521.1,1049.0,566.8833333333,0.0,0/0,0.0
8472,509000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",910 926 205,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177940053/d?from=list,2,2,112,Yes,1,No,No,No,No,No,No,78,40720.0,45046.5,230.0,2545.0,279.1,609.0,305.2583333333,0.0,0/0,0.0
8473,990000,Dúplex,"Dúplex con ascensor en Amor de Dios, Cortes - Huertas",911 223 937,Cortes - Huertas,Madrid Capital,4,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/164923417/d?from=list,2,2,95,Yes,2,No,No,No,No,No,No,79,79200.0,87615.0,187.5,4950.0,543.65,1090.0,564.2625,0.0,0/0,0.0
8474,540000,Piso,"Piso con balcón en Calle Moratín, Cortes - Huertas",916 359 925,Cortes - Huertas,Madrid Capital,32,/es/comprar/vivienda/madrid-capital/ascensor/177562699/d?from=list,3,1,115,Yes,3,No,No,No,No,No,No,80,43200.0,47790.0,237.5,2700.0,296.15,640.0,322.8041666667,0.0,0/0,0.0
8475,330000,Piso,"Piso con ascensor en Calle de las Huertas, Cortes - Huertas",912 180 649,Cortes - Huertas,Madrid Capital,37,/es/comprar/vivienda/madrid-capital/aire-acondicionado-ascensor-amueblado-television/177505048/d?from=list,2,1,55,Yes,4,No,No,No,No,No,No,81,26400.0,29205.0,112.5,1650.0,180.65,430.0,197.7625,0.0,0/0,0.0
8476,829000,Piso,"Piso con terraza en León, Cortes - Huertas",911 223 937,Cortes - Huertas,Madrid Capital,22,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-amueblado/176408847/d?from=list,3,3,102,No,3,No,Yes,No,No,No,No,82,66320.0,73366.5,205.0,4145.0,445.1,929.0,477.0083333333,0.0,0/0,0.0
8477,459000,Piso,"Piso con ascensor en Echegaray, Cortes - Huertas",911 794 406,Cortes - Huertas,Madrid Capital,25,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/176314918/d?from=list,1,1,44,Yes,4,No,No,No,No,No,No,83,36720.0,40621.5,140.0,2295.0,251.6,559.0,270.4666666667,0.0,0/0,0.0
8478,829000,Piso,"Piso con calefacción en Calle León, Cortes - Huertas",912 180 649,Cortes - Huertas,Madrid Capital,133,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/176398650/d?from=list,3,3,102,No,3,No,No,Yes,No,No,No,84,66320.0,73366.5,205.0,4145.0,445.1,929.0,477.0083333333,0.0,0/0,0.0
8479,735000,Piso,"Piso en Calle de Atocha, 101, Cortes - Huertas",910 926 095,Cortes - Huertas,Madrid Capital,31,/es/comprar/vivienda/madrid-capital/ascensor/177565917/d?from=list,5,1,141,Yes,3,No,No,No,No,No,No,85,58800.0,65047.5,302.5,3675.0,403.4,835.0,434.6583333333,0.0,0/0,0.0
8480,495000,Piso,"Piso con ascensor en Calle de Jovellanos, Cortes - Huertas",910 303 179,Cortes - Huertas,Madrid Capital,40,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/177478554/d?from=list,1,1,63,Yes,1,No,No,No,No,No,No,86,39600.0,43807.5,107.5,2475.0,271.4,595.0,287.4083333333,0.0,0/0,0.0
8481,829000,Piso,"Piso con balcón en Calle León, Cortes - Huertas",910 303 179,Cortes - Huertas,Madrid Capital,20,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/177694590/d?from=list,3,3,90,Yes,3,No,No,No,No,No,No,87,66320.0,73366.5,175.0,4145.0,455.1,929.0,475.3416666667,0.0,0/0,0.0
8482,829000,Piso,"Piso en Leon, 17, Cortes - Huertas",961 284 211,Cortes - Huertas,Madrid Capital,34,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero/164725834/d?from=list,3,3,102,No,3,No,Yes,No,No,No,No,88,66320.0,73366.5,205.0,4145.0,445.1,929.0,477.0083333333,0.0,0/0,0.0
8483,525000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",932 513 594,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/ascensor/177082624/d?from=list,2,3,112,Yes,1,No,No,No,No,No,No,89,42000.0,46462.5,230.0,2625.0,287.9,625.0,313.9916666667,0.0,0/0,0.0
8484,509000,Piso,"Piso con balcón en Calle de Atocha, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,29,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas/177033549/d?from=list,2,2,112,Yes,1,No,No,No,No,No,No,90,40720.0,45046.5,230.0,2545.0,279.1,609.0,305.2583333333,0.0,0/0,0.0
8485,248000,Piso,"Piso en Calle de Santa María, 26, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,17,/es/comprar/vivienda/madrid-capital/aire-acondicionado/177717985/d?from=list,1,1,45,No,0,No,No,No,Yes,No,No,91,19840.0,21948.0,137.5,1240.0,125.55,348.0,154.2541666667,0.0,0/0,0.0
8486,829000,Piso,"Piso con calefacción en Calle León, Cortes - Huertas",910 305 974,Cortes - Huertas,Madrid Capital,11,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/177112700/d?from=list,0,0,102,No,3,No,No,Yes,Yes,No,No,92,66320.0,73366.5,205.0,4145.0,445.1,929.0,477.0083333333,0.0,0/0,0.0
8487,829000,Piso,"Piso con terraza en Calle León, Cortes - Huertas",914 893 561,Cortes - Huertas,Madrid Capital,178,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/165717453/d?from=list,3,3,102,Yes,3,No,No,No,No,No,No,93,66320.0,73366.5,205.0,4145.0,455.1,929.0,477.8416666667,0.0,0/0,0.0
8488,740000,Dúplex,"Dúplex con ascensor en Calle de Los Madrazo, Cortes - Huertas",916 358 813,Cortes - Huertas,Madrid Capital,214,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-parking-television/163326595/d?from=list,3,3,165,Yes,0,No,No,No,No,No,No,94,59200.0,65490.0,362.5,3700.0,406.15,840.0,442.3875,0.0,0/0,0.0
8489,220000,Dúplex,"Dúplex con calefacción en Calle de Echegaray, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,22,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-se-aceptan-mascotas/176955015/d?from=list,2,1,57,No,4,No,No,Yes,No,No,No,95,17600.0,19470.0,107.5,1100.0,110.15,320.0,136.4708333333,0.0,0/0,0.0
8490,829000,Piso,"Piso con ascensor en Leon, Cortes - Huertas",916 351 957,Cortes - Huertas,Madrid Capital,36,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor/165273313/d?from=list,3,3,102,Yes,3,No,No,No,No,No,No,96,66320.0,73366.5,205.0,4145.0,455.1,929.0,477.8416666667,0.0,0/0,0.0
8491,650000,Piso,"Piso con aire acondicionado en Calle Moratín, Cortes - Huertas",910 303 179,Cortes - Huertas,Madrid Capital,21,/es/comprar/vivienda/madrid-capital/aire-acondicionado-patio-amueblado/177077104/d?from=list,3,3,121,No,0,No,No,No,Yes,No,No,97,52000.0,57525.0,252.5,3250.0,346.65,750.0,383.2625,0.0,0/0,0.0
8492,829000,Piso,"Piso con terraza en León, Cortes - Huertas",911 794 406,Cortes - Huertas,Madrid Capital,31,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/164661090/d?from=list,3,3,94,Yes,3,No,No,No,No,No,No,98,66320.0,73366.5,185.0,4145.0,455.1,929.0,476.175,0.0,0/0,0.0
8493,660000,Piso,Piso con balcón en Cortes - Huertas,914 893 561,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177968651/d?from=list,6,1,140,Yes,3,No,No,No,No,No,No,99,52800.0,58410.0,300.0,3300.0,362.15,760.0,393.5125,0.0,0/0,0.0
8494,279000,Dúplex,"Dúplex con balcón en Calle del Prado, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,20,/es/comprar/vivienda/madrid-capital/se-aceptan-mascotas/177689971/d?from=list,1,1,55,No,4,Yes,No,No,No,No,No,100,22320.0,24691.5,112.5,1395.0,142.6,379.0,169.0916666667,0.0,0/0,0.0
8495,780000,Piso,Piso con balcón en Cortes - Huertas,912 179 148,Cortes - Huertas,Madrid Capital,3,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado-television-internet/177909141/d?from=list,2,2,100,Yes,2,No,No,No,No,No,No,101,62400.0,69030.0,200.0,3900.0,428.15,880.0,450.6791666667,0.0,0/0,0.0
8496,279000,Piso,"Piso con balcón en Calle del Prado, Cortes - Huertas",912 187 394,Cortes - Huertas,Madrid Capital,30,/es/comprar/vivienda/madrid-capital/calefaccion/177580667/d?from=list,1,1,55,No,4,Yes,No,No,No,No,No,102,22320.0,24691.5,112.5,1395.0,142.6,379.0,169.0916666667,0.0,0/0,0.0
8497,480000,Piso,Piso con balcón en Cortes - Huertas,910 923 804,Cortes - Huertas,Madrid Capital,28,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163695553/d?from=list,1,1,63,Yes,1,No,No,No,No,No,No,103,38400.0,42480.0,107.5,2400.0,263.15,580.0,279.2208333333,0.0,0/0,0.0
8498,1100000,Ático,"Ático con terraza en Atocha, Cortes - Huertas",910 756 243,Cortes - Huertas,Madrid Capital,5,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-se-aceptan-mascotas-no-amueblado/163443476/d?from=list,2,2,215,Yes,0,No,Yes,No,No,No,No,104,88000.0,97350.0,487.5,5500.0,604.15,1200.0,649.3041666667,0.0,0/0,0.0
8499,365000,Piso,Piso con balcón en Cortes - Huertas,914 890 879,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/164024890/d?from=list,1,1,57,Yes,2,No,No,No,No,No,No,105,29200.0,32302.5,107.5,1825.0,199.9,465.0,216.45,0.0,0/0,0.0
8500,790000,Piso,"Piso con ascensor en Calle de la Alameda, Cortes - Huertas",931 343 271,Cortes - Huertas,Madrid Capital,65,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas/165410961/d?from=list,2,2,116,Yes,3,No,No,No,No,No,No,106,63200.0,69915.0,240.0,3950.0,433.65,890.0,459.4708333333,0.0,0/0,0.0
8501,279000,Piso,"Piso en Calle del Prado, 7, Cortes - Huertas",Unknown,Cortes - Huertas,Madrid Capital,102,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/176765498/d?from=list,1,1,48,Yes,0,No,No,Yes,No,No,No,107,22320.0,24691.5,130.0,1395.0,152.6,379.0,171.3833333333,0.0,0/0,0.0
8502,829000,Piso,Piso con calefacción en Cortes - Huertas,914 890 879,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/164716967/d?from=list,3,3,94,No,3,No,No,Yes,No,No,No,108,66320.0,73366.5,185.0,4145.0,445.1,929.0,475.3416666667,0.0,0/0,0.0
8503,459000,Piso,Piso con balcón en Cortes - Huertas,912 180 649,Cortes - Huertas,Madrid Capital,8,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/165662462/d?from=list,1,1,63,Yes,1,No,No,No,No,No,No,109,36720.0,40621.5,107.5,2295.0,251.6,559.0,267.7583333333,0.0,0/0,0.0
8504,480000,Piso,Piso con ascensor en Cortes - Huertas,912 668 657,Cortes - Huertas,Madrid Capital,12,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/163893459/d?from=list,1,1,63,Yes,1,No,No,No,No,No,No,110,38400.0,42480.0,107.5,2400.0,263.15,580.0,279.2208333333,0.0,0/0,0.0
8505,949000,Piso,Piso con balcón en Cortes - Huertas,912 187 394,Cortes - Huertas,Madrid Capital,0,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/177580509/d?from=list,5,4,215,Yes,5,No,No,No,No,No,No,111,75920.0,83986.5,487.5,4745.0,521.1,1049.0,566.8833333333,0.0,0/0,0.0
8506,829000,Piso,"Piso con terraza en Calle León, Cortes - Huertas",911 791 326,Cortes - Huertas,Madrid Capital,143,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/164598710/d?from=list,3,3,94,Yes,3,No,No,No,No,No,No,112,66320.0,73366.5,185.0,4145.0,455.1,929.0,476.175,0.0,0/0,0.0
8507,368130,Piso,"Piso en Calle de Almadén, 20, Cortes - Huertas",912 179 623,Cortes - Huertas,Madrid Capital,169,/es/comprar/vivienda/madrid-capital/calefaccion-ascensor/176079770/d?from=list,3,1,75,Yes,1,No,No,No,No,No,No,113,29450.4,32579.505,137.5,1840.65,201.6215,468.13,220.6584583333,0.0,0/0,0.0
8508,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",931 341 859,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177946051/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,114,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8509,220000,Piso,"Piso con calefacción en Calle de Echegaray, Cortes - Huertas",910 926 205,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177939828/d?from=list,2,1,57,No,4,No,No,Yes,No,No,No,115,17600.0,19470.0,107.5,1100.0,110.15,320.0,136.4708333333,0.0,0/0,0.0
8510,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",932 513 594,Cortes - Huertas,Madrid Capital,2,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177937263/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,116,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8511,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",910 925 914,Cortes - Huertas,Madrid Capital,2,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177932307/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,117,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8512,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",910 925 827,Cortes - Huertas,Madrid Capital,3,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177907869/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,118,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8513,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",912 174 617,Cortes - Huertas,Madrid Capital,3,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177907060/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,119,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8514,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",932 880 856,Cortes - Huertas,Madrid Capital,3,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177907059/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,120,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8515,220000,Piso,"Piso con calefacción en Calle de Echegaray, Cortes - Huertas",983 282 618,Cortes - Huertas,Madrid Capital,21,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177682874/d?from=list,2,1,57,No,4,No,No,Yes,No,No,No,121,17600.0,19470.0,107.5,1100.0,110.15,320.0,136.4708333333,0.0,0/0,0.0
8516,220000,Piso,"Piso con calefacción en Calle de Echegaray, Cortes - Huertas",912 174 617,Cortes - Huertas,Madrid Capital,29,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177588688/d?from=list,2,1,57,No,4,No,No,Yes,No,No,No,122,17600.0,19470.0,107.5,1100.0,110.15,320.0,136.4708333333,0.0,0/0,0.0
8517,217000,Piso,"Piso con calefacción en Calle de Almadén, Cortes - Huertas",916 355 302,Cortes - Huertas,Madrid Capital,4,/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion/177904697/d?from=list,1,1,52,No,3,No,No,Yes,No,No,No,123,17360.0,19204.5,120.0,1085.0,108.5,317.0,135.875,0.0,0/0,0.0
8518,279000,Piso,"Piso con balcón en Calle del Prado, Cortes - Huertas",983 282 618,Cortes - Huertas,Madrid Capital,21,/es/comprar/vivienda/madrid-capital/calefaccion/177682988/d?from=list,1,1,55,No,4,Yes,No,No,No,No,No,124,22320.0,24691.5,112.5,1395.0,142.6,379.0,169.0916666667,0.0,0/0,0.0
8519,279000,Piso,"Piso con balcón en Calle del Prado, Cortes - Huertas",912 174 617,Cortes - Huertas,Madrid Capital,31,/es/comprar/vivienda/madrid-capital/calefaccion/177570575/d?from=list,1,1,55,No,4,Yes,No,No,No,No,No,125,22320.0,24691.5,112.5,1395.0,142.6,379.0,169.0916666667,0.0,0/0,0.0
8520,279000,Piso,"Piso con balcón en Calle del Prado, Cortes - Huertas",916 355 302,Cortes - Huertas,Madrid Capital,28,/es/comprar/vivienda/madrid-capital/calefaccion/177613903/d?from=list,1,1,55,No,4,Yes,No,No,No,No,No,126,22320.0,24691.5,112.5,1395.0,142.6,379.0,169.0916666667,0.0,0/0,0.0
8521,459000,Piso,"Piso con ascensor en De Echegaray, Cortes - Huertas",910 926 435,Cortes - Huertas,Madrid Capital,9,/es/comprar/vivienda/madrid-capital/aire-acondicionado-ascensor-amueblado/176539080/d?from=list,1,1,67,Yes,4,No,No,No,No,No,No,127,36720.0,40621.5,117.5,2295.0,251.6,559.0,268.5916666667,0.0,0/0,0.0
8522,1750000,Piso,"Piso con aire acondicionado en Plaza de Jesús, Cortes - Huertas",914 891 653,Cortes - Huertas,Madrid Capital,13,/es/comprar/vivienda/madrid-capital/aire-acondicionado/177810387/d?from=list,3,4,191,No,1,No,No,No,Yes,No,No,128,140000.0,154875.0,427.5,8750.0,951.65,1850.0,998.2625,0.0,0/0,0.0
8523,1160000,Piso,Piso con balcón en Cortes - Huertas,911 360 141,Cortes - Huertas,Madrid Capital,13,/es/comprar/vivienda/madrid-capital/aire-acondicionado-ascensor/176532730/d?from=list,3,2,146,Yes,2,No,No,No,No,No,No,129,92800.0,102660.0,315.0,5800.0,637.15,1260.0,667.6791666667,0.0,0/0,0.0
8524,660000,Piso,Piso con ascensor en Cortes - Huertas,914 890 879,Cortes - Huertas,Madrid Capital,1,/es/comprar/vivienda/madrid-capital/ascensor-no-amueblado/165727126/d?from=list,6,1,141,Yes,3,No,No,No,No,No,No,130,52800.0,58410.0,302.5,3300.0,362.15,760.0,393.7208333333,0.0,0/0,0.0
