,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
33426,6407c4bd4d7c3f56aba5894b,128000,Apartamento,"Apartamento en Plaza de las Canterías, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,855,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado/157744382/d?from=list,2,2,80,No,0,No,No,Yes,Yes,No,No,33594,12800.0,150.0,120.0,59.550000000000004,228.0,46.4625,28000,42856.177829012144,119.04493841392262,548.6666666666666,4.597910739032928,2/3,42.5438596491228
34345,6407c4bd4d7c3f56aba58ce2,70000,Apartamento,"Apartamento en Plaza Mejostilla, Mejostilla",Unknown,Mejostilla,Cáceres Capital,116,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero/165618846/d?from=list,2,2,70,No,0,No,Yes,No,No,No,No,34513,7000.0,125.0,105.0,27.65,170.0,35.637499999999996,0,0.0,0.0,621.3333333333334,9.127727272727274,2/3,63.333333333333336
36729,6407c4bd4d7c3f56aba59632,114000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,140,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero/161414648/d?from=list,2,1,85,No,2,No,Yes,No,No,No,No,36980,11400.0,162.5,127.5,51.85,214.0,46.32083333333333,14000,21428.088914506072,59.52246920696131,636.3333333333334,6.365880369516465,2/3,0.8771929824561403
37501,6407c4bd4d7c3f56aba59936,150000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176099527/d?from=list,2,2,82,Yes,3,No,No,No,No,No,No,37752,15000.0,155.0,123.0,81.65,250.0,50.80416666666667,50000,76528.88898037882,212.58024716771897,606.8333333333334,4.121387033987372,2/3,98.48484848484848
38003,6407c4bd4d7c3f56aba59b2c,130000,Apartamento,Apartamento con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100569/d?from=list,2,1,90,Yes,5,No,No,No,No,No,No,38254,13000.0,175.0,135.0,70.65,230.0,50.887499999999996,30000,45917.33338822729,127.54814830063138,631.1666666666666,5.432772220392423,2/3,35.588235294117645
38125,6407c4bd4d7c3f56aba59ba6,64000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,274,/es/comprar/vivienda/caceres-capital/amueblado/162812261/d?from=list,1,1,65,No,0,No,No,No,No,No,No,38376,6400.0,112.5,97.5,24.35,164.0,33.19583333333333,0,0.0,0.0,530.0,8.468252840909091,1/3,35.869565217391305
38436,6407c4bd4d7c3f56aba59cdd,110000,Apartamento,Apartamento con calefacción en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero/176100247/d?from=list,2,1,70,No,1,No,No,Yes,No,No,No,38687,11000.0,125.0,105.0,49.650000000000006,210.0,40.80416666666667,10000,15305.777796075765,42.51604943354379,551.3333333333334,5.616157406797474,1/3,56.02409638554217
38451,6407c4bd4d7c3f56aba59cec,69000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099039/d?from=list,2,1,64,No,2,No,No,Yes,No,No,No,38702,6900.0,110.0,96.0,27.1,169.0,33.50833333333333,0,0.0,0.0,516.6666666666666,7.638866930171277,1/3,55.43478260869565
38915,6407c4bd4d7c3f56aba59ebc,129000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-ascensor/176098259/d?from=list,1,1,61,Yes,4,No,No,No,No,No,No,39166,12900.0,102.5,91.5,70.1,229.0,41.09166666666667,29000,44386.75560861973,123.29654335727702,591.5,5.125341479712676,2/3,44.29824561403508
39498,6407c4bd4d7c3f56aba5a103,44000,Apartamento,Apartamento con calefacción en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099211/d?from=list,2,1,60,No,4,No,No,Yes,No,No,No,39749,4400.0,100.0,90.0,13.350000000000003,156.0,29.945833333333336,0,0.0,0.0,508.6666666666667,11.869111570247934,2/3,4.444444444444445
39761,6407c4bd4d7c3f56aba5a20a,85000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176099605/d?from=list,2,1,95,Yes,0,No,No,Yes,No,No,No,40012,8500.0,187.5,142.5,45.9,185.0,46.74166666666667,0,0.0,0.0,619.8333333333334,7.355187165775401,3/3,57.62711864406779
39775,6407c4bd4d7c3f56aba5a218,70000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza-trastero/176098937/d?from=list,2,1,85,No,2,No,Yes,No,No,No,No,40026,7000.0,162.5,127.5,27.65,170.0,40.637499999999996,0,0.0,0.0,636.3333333333334,9.28357142857143,1/3,61.41304347826087
41071,6407c4bd4d7c3f56aba5a728,124000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176099048/d?from=list,2,2,130,No,1,No,Yes,No,No,No,No,41322,12400.0,275.0,195.0,57.35,224.0,62.612500000000004,24000,36733.86671058184,102.0385186405051,725.1666666666666,6.726187776313938,2/3,18.859649122807017
